t,V,theta,vX,vY,X,Y
452144.76,40000.00000000001,44.29999999999994,28627.709348149467,27936.61141724021,-15071492000.0,0.0
452144.88559576665,40000.010026204895,44.29998598487651,28627.7233574082,27936.611417066983,-15070772896.00336,701744.0258034074
452145.0111915333,40000.020053127024,44.299971968067396,28627.737368003876,27936.611416547257,-15070053791.654802,1403488.0515981123
452145.1367873,40000.03008076644,44.299957949572345,28627.751379936668,27936.611415680934,-15069334686.954292,2105232.0773754097
452145.26238306664,40000.0401091232,44.299943929391084,28627.765393206737,27936.611414467916,-15068615581.901798,2806976.103126592
452145.38797883334,40000.05013819734,44.29992990752334,28627.77940781425,27936.6114129081,-15067896476.497288,3508720.1288429494
452145.5135746,40000.060167988915,44.299915883968865,28627.793423759376,27936.611411001388,-15067177370.740725,4210464.154515769
452145.63917036663,40000.07019849798,44.29990185872738,28627.80744104228,27936.611408747678,-15066458264.632076,4912208.180136337
452145.76476613333,40000.0802297246,44.29988783179862,28627.82145966313,27936.611406146876,-15065739158.171309,5613952.205695935
452145.8903619,40000.090261668796,44.299873803182315,28627.83547962209,27936.61140319888,-15065020051.358387,6315696.231185841
452146.0159576667,40000.10029433064,44.29985977287821,28627.849500919325,27936.611399903588,-15064300944.19328,7017440.256597336
452146.1415534333,40000.11032771017,44.29984574088603,28627.863523555003,27936.611396260905,-15063581836.675953,7719184.281921693
452146.26714919996,40000.12036180744,44.299831707205506,28627.877547529293,27936.61139227073,-15062862728.806372,8420928.307150185
452146.39274496667,40000.13039662251,44.29981767183638,28627.89157284236,27936.61138793296,-15062143620.584503,9122672.332274083
452146.5183407333,40000.14043215542,44.29980363477838,28627.90559949437,27936.611383247502,-15061424512.010315,9824416.357284654
452146.6439365,40000.150468406224,44.29978959603123,28627.91962748549,27936.61137821425,-15060705403.08377,10526160.382173162
452146.76953226666,40000.16050537497,44.299775555594685,28627.933656815887,27936.611372833107,-15059986293.80484,11227904.406930871
452146.8951280333,40000.170543061715,44.29976151346846,28627.947687485725,27936.611367103975,-15059267184.173487,11929648.43154904
452147.0207238,40000.180581466506,44.2997474696523,28627.961719495175,27936.611361026753,-15058548074.189678,12631392.456018928
452147.14631956664,40000.19062058939,44.29973342414594,28627.9757528444,27936.611354601344,-15057828963.85338,13333136.480331788
