t,V,theta,vX,vY,X,Y
320269.205,40000.0,33.80000000000003,33239.37877097312,22251.824620012216,-15071492000.0,0.0
320269.33059576666,40000.01164150724,33.79998883672578,33239.39278033954,22251.82461990536,-15070657054.772005,558946.9945765286
320269.4561915333,40000.0232841871,33.79997767196662,33239.40679125834,22251.82461958476,-15069822109.19209,1117893.989147689
320269.5817873,40000.03492803972,33.79996650572227,33239.42080372976,22251.824619050345,-15068987163.260208,1676840.983708111
320269.70738306665,40000.046573065294,33.79995533799245,33239.434817754045,22251.824618302042,-15068152216.976328,2235787.9782524235
320269.83297883335,40000.058219263985,33.799944168776896,33239.44883333145,22251.824617339782,-15067317270.340408,2794734.972775252
320269.9585746,40000.06986663596,33.799932998075306,33239.46285046222,22251.824616163492,-15066482323.35241,3353681.9672712223
320270.08417036664,40000.08151518138,33.79992182588742,33239.476869146616,22251.824614773104,-15065647376.012291,3912628.961734956
320270.20976613334,40000.09316490042,33.79991065221294,33239.49088938487,22251.824613168545,-15064812428.320017,4471575.956161075
320270.3353619,40000.104815793246,33.79989947705158,33239.50491117724,22251.82461134974,-15063977480.275547,5030522.950544199
320270.4609576667,40000.116467860025,33.79988830040307,33239.51893452398,22251.824609316624,-15063142531.878841,5589469.944878944
320270.5865534333,40000.128121100934,33.799877122267134,33239.53295942533,22251.824607069124,-15062307583.129862,6148416.939159928
320270.7121492,40000.13977551613,33.799865942643486,33239.54698588154,22251.824604607165,-15061472634.028568,6707363.933381763
320270.8377449667,40000.15143110578,33.79985476153183,33239.56101389287,22251.82460193068,-15060637684.574923,7266310.927539062
320270.9633407333,40000.16308787007,33.79984357893191,33239.575043459554,22251.824599039595,-15059802734.768887,7825257.921626435
320271.0889365,40000.17474580914,33.79983239484344,33239.589074581854,22251.824595933842,-15058967784.610418,8384204.91563849
320271.21453226666,40000.18640492319,33.79982120926612,33239.603107260016,22251.824592613346,-15058132834.099482,8943151.909569833
320271.3401280333,40000.19806521236,33.79981002219968,33239.61714149429,22251.824589078038,-15057297883.236036,9502098.903415073
320271.4657238,40000.20972667683,33.79979883364385,33239.631177284915,22251.824585327846,-15056462932.020044,10061045.897168811
320271.59131956665,40000.22138931677,33.79978764359832,33239.64521463215,22251.824581362696,-15055627980.451466,10619992.890825646
320271.71691533335,40000.23305313235,33.79977645206283,33239.65925353625,22251.82457718252,-15054793028.53026,11178939.884380182
320271.8425111,40000.244718123744,33.79976525903709,33239.67329399746,22251.824572787245,-15053958076.25639,11737886.877827015
320271.96810686664,40000.256384291104,33.79975406452081,33239.68733601603,22251.8245681768,-15053123123.629816,12296833.871160738
320272.09370263334,40000.26805163461,33.79974286851374,33239.70137959221,22251.82456335111,-15052288170.650497,12855780.864375949
320272.2192984,40000.27972015442,33.79973167101556,33239.71542472625,22251.82455831011,-15051453217.318398,13414727.857467238
320272.3448941667,40000.29138985072,33.799720472026,33239.7294714184,22251.824553053724,-15050618263.633476,13973674.850429196
320272.47048993333,40000.303060723665,33.7997092715448,33239.74351966891,22251.824547581884,-15049783309.595695,14532621.843256414
320272.5960857,40000.314732773426,33.79969806957164,33239.75756947803,22251.824541894515,-15048948355.205013,15091568.835943477
320272.7216814667,40000.32640600018,33.79968686610627,33239.77162084601,22251.824535991545,-15048113400.461393,15650515.828484971
320272.8472772333,40000.33808040408,33.7996756611484,33239.7856737731,22251.824529872905,-15047278445.364796,16209462.820875479
320272.972873,40000.349755985306,33.79966445469774,33239.799728259546,22251.824523538522,-15046443489.91518,16768409.813109582
320273.09846876666,40000.36143274402,33.799653246754005,33239.8137843056,22251.824516988323,-15045608534.112509,17327356.80518186
320273.2240645333,40000.3731106804,33.799642037316914,33239.82784191152,22251.82451022224,-15044773577.956741,17886303.797086895
320273.3496603,40000.38478979461,33.799630826386185,33239.841901077554,22251.824503240194,-15043938621.44784,18445250.788819257
320273.47525606665,40000.39647008682,33.799619613961546,33239.85596180395,22251.82449604212,-15043103664.585764,19004197.78037352
320273.60085183335,40000.408151557196,33.7996084000427,33239.87002409096,22251.824488627946,-15042268707.370474,19563144.771744266
320273.7264476,40000.4198342059,33.79959718462938,33239.88408793883,22251.8244809976,-15041433749.801933,20122091.762926057
320273.85204336664,40000.43151803312,33.799585967721285,33239.898153347815,22251.824473151002,-15040598791.8801,20681038.753913462
320273.97763913334,40000.44320303901,33.79957474931814,33239.91222031816,22251.82446508809,-15039763833.604937,21239985.744701054
