t,V,theta,vX,vY,X,Y
437073.268,40000.0,43.099999999999945,29206.49106483012,27330.950947231937,-15071492000.0,0.0
437073.3935957667,40000.010228929736,43.09998628870854,29206.50507410237,27330.950947065783,-15070758357.496672,686530.347589331
437073.5191915333,40000.0204586306,43.099972575741596,29206.5190847386,27330.950946567275,-15070024714.641426,1373060.6951703145
437073.64478729997,40000.030689102656,43.099958861098834,29206.53309673899,27330.95094573631,-15069291071.434227,2059591.042734601
437073.7703830667,40000.04092034597,43.09994514477998,29206.547110103715,27330.950944572796,-15068557427.875042,2746121.390273839
437073.8959788333,40000.051152360604,43.09993142678477,29206.561124832948,27330.950943076634,-15067823783.963837,3432651.7377796727
437074.0215746,40000.06138514662,43.09991770711293,29206.57514092687,27330.950941247727,-15067090139.700575,4119182.0852437457
437074.14717036666,40000.071618704074,43.09990398576417,29206.589158385657,27330.95093908598,-15066356495.085224,4805712.432657698
437074.2727661333,40000.08185303304,43.09989026273824,29206.603177209483,27330.95093659129,-15065622850.11775,5492242.780013169
437074.3983619,40000.092088133584,43.09987653803486,29206.617197398526,27330.950933763565,-15064889204.798117,6178773.127301793
437074.52395766665,40000.102324005755,43.09986281165378,29206.63121895296,27330.950930602707,-15064155559.126291,6865303.474515202
437074.64955343335,40000.11256064962,43.099849083594684,29206.64524187296,27330.950927108617,-15063421913.10224,7551833.82164503
437074.7751492,40000.12279806526,43.09983535385733,29206.65926615871,27330.9509232812,-15062688266.725927,8238364.168682902
437074.90074496664,40000.133036252715,43.09982162244144,29206.673291810377,27330.950919120358,-15061954619.997318,8924894.515620446
437075.02634073334,40000.14327521205,43.099807889346735,29206.687318828146,27330.95091462599,-15061220972.91638,9611424.862449287
437075.1519365,40000.15351494335,43.09979415457295,29206.701347212187,27330.950909798004,-15060487325.483078,10297955.209161041
437075.2775322667,40000.16375544665,43.099780418119806,29206.715376962682,27330.9509046363,-15059753677.697378,10984485.555747332
437075.40312803333,40000.173996722035,43.09976667998704,29206.729408079802,27330.95089914078,-15059020029.559244,11671015.902199771
437075.5287238,40000.18423876956,43.09975294017436,29206.74344056373,27330.950893311347,-15058286381.068644,12357546.248509975
437075.6543195667,40000.194481589286,43.099739198681526,29206.757474414637,27330.950887147905,-15057552732.225542,13044076.594669554
437075.7799153333,40000.204725181284,43.099725455508235,29206.7715096327,27330.950880650355,-15056819083.029905,13730606.940670116
437075.90551109996,40000.2149695456,43.09971171065422,29206.7855462181,27330.950873818598,-15056085433.481699,14417137.286503268
437076.03110686666,40000.22521468232,43.099697964119215,29206.79958417101,27330.95086665254,-15055351783.580889,15103667.632160615
437076.1567026333,40000.23546059149,43.09968421590294,29206.81362349161,27330.95085915208,-15054618133.327438,15790197.977633758
437076.2822984,40000.24570727318,43.09967046600513,29206.827664180073,27330.95085131712,-15053884482.721315,16476728.322914295
437076.40789416665,40000.25595472745,43.09965671442551,29206.841706236577,27330.950843147566,-15053150831.762486,17163258.66799382
437076.5334899333,40000.26620295437,43.09964296116381,29206.8557496613,27330.950834643318,-15052417180.450914,17849789.012863934
437076.6590857,40000.276451954,43.09962920621974,29206.86979445442,27330.950825804277,-15051683528.786566,18536319.35751622
437076.78468146664,40000.28670172639,43.099615449593045,29206.88384061611,27330.95081663035,-15050949876.769407,19222849.701942272
437076.91027723334,40000.29695227163,43.099601691283446,29206.897888146545,27330.950807121433,-15050216224.399405,19909380.04613368
437077.035873,40000.30720358976,43.09958793129068,29206.91193704591,27330.950797277434,-15049482571.676521,20595910.39008202
437077.16146876663,40000.31745568085,43.09957416961445,29206.925987314375,27330.950787098252,-15048748918.600725,21282440.733778883
437077.28706453333,40000.32770854497,43.0995604062545,29206.94003895212,27330.950776583788,-15048015265.171982,21968971.07721584
437077.4126603,40000.33796218217,43.099546641210544,29206.954091959324,27330.950765733945,-15047281611.390255,22655501.42038447
437077.5382560667,40000.34821659253,43.09953287448232,29206.96814633616,27330.950754548627,-15046547957.255512,23342031.76327635
437077.6638518333,40000.3584717761,43.09951910606956,29206.982202082803,27330.950743027734,-15045814302.767717,24028562.10588305
437077.78944759996,40000.368727732945,43.09950533597196,29206.996259199437,27330.950731171168,-15045080647.926838,24715092.44819614
437077.91504336667,40000.37898446313,43.09949156418929,29207.010317686236,27330.950718978835,-15044346992.732838,25401622.790207185
437078.0406391333,40000.389241966725,43.099477790721245,29207.024377543374,27330.950706450632,-15043613337.185682,26088153.13190775
437078.1662349,40000.39950024378,43.09946401556756,29207.038438771033,27330.950693586463,-15042879681.28534,26774683.4732894
437078.29183066665,40000.40975929437,43.09945023872797,29207.052501369388,27330.95068038623,-15042146025.031773,27461213.814343695
437078.4174264333,40000.42001911855,43.09943646020218,29207.066565338613,27330.950666849836,-15041412368.424948,28147744.155062187
437078.5430222,40000.43027971639,43.09942267998993,29207.08063067889,27330.95065297718,-15040678711.46483,28834274.495436434
437078.66861796664,40000.44054108794,43.09940889809094,29207.094697390396,27330.950638768165,-15039945054.151386,29520804.835457988
437078.79421373334,40000.45080323329,43.09939511450495,29207.108765473306,27330.950624222693,-15039211396.484581,30207335.175118398
437078.9198095,40000.46106615247,43.099381329231676,29207.122834927795,27330.950609340667,-15038477738.464378,30893865.514409214
437079.04540526663,40000.47132984557,43.09936754227084,29207.136905754047,27330.950594121987,-15037744080.090746,31580395.853321977
437079.17100103333,40000.48159431263,43.099353753622175,29207.150977952235,27330.950578566557,-15037010421.36365,32266926.191848233
437079.2965968,40000.49185955374,43.099339963285395,29207.165051522537,27330.950562674276,-15036276762.283054,32953456.529979516
437079.4221925667,40000.502125568935,43.09932617126024,29207.17912646513,27330.950546445045,-15035543102.848927,33639986.867707364
437079.5477883333,40000.5123923583,43.09931237754643,29207.193202780192,27330.95052987877,-15034809443.06123,34326517.20502332
437079.67338409997,40000.52265992189,43.099298582143696,29207.2072804679,27330.95051297535,-15034075782.919931,35013047.54191891
437079.79897986667,40000.53292825977,43.09928478505174,29207.221359528434,27330.950495734683,-15033342122.424995,35699577.87838566
437079.9245756333,40000.543197372,43.09927098627033,29207.235439961965,27330.95047815668,-15032608461.57639,36386108.21441511
437080.0501714,40000.55346725864,43.099257185799146,29207.249521768677,27330.950460241234,-15031874800.374077,37072638.549998775
437080.17576716666,40000.56373791976,43.09924338363794,29207.263604948745,27330.95044198825,-15031141138.818024,37759168.88512818
437080.3013629333,40000.57400935542,43.09922957978644,29207.277689502345,27330.95042339763,-15030407476.908195,38445699.21979485
437080.4269587,40000.58428156569,43.09921577424435,29207.291775429658,27330.950404469273,-15029673814.64456,39132229.5539903
437080.55255446665,40000.594554550626,43.09920196701142,29207.30586273086,27330.950385203083,-15028940152.02708,39818759.887706034
437080.67815023335,40000.60482831029,43.09918815808735,29207.319951406127,27330.950365598957,-15028206489.055721,40505290.22093358
437080.803746,40000.61510284475,43.09917434747189,29207.33404145564,27330.9503456568,-15027472825.73045,41191820.55366444
437080.92934176663,40000.62537815406,43.09916053516474,29207.348132879575,27330.950325376514,-15026739162.051231,41878350.88589012
437081.05493753334,40000.63565423829,43.09914672116564,29207.36222567811,27330.950304758,-15026005498.01803,42564881.217602134
437081.1805333,40000.64593109751,43.09913290547432,29207.37631985142,27330.950283801158,-15025271833.630814,43251411.54879198
437081.3061290667,40000.65620873178,43.0991190880905,29207.39041539969,27330.95026250589,-15024538168.889545,43937941.879451156
437081.4317248333,40000.666487141156,43.09910526901389,29207.404512323086,27330.950240872095,-15023804503.794193,44624472.20957116
437081.55732059997,40000.676766325705,43.09909144824424,29207.418610621797,27330.950218899678,-15023070838.34472,45311002.53914349
437081.68291636667,40000.687046285486,43.099077625781256,29207.432710295994,27330.95019658854,-15022337172.541092,45997532.86815964
437081.8085121333,40000.69732702057,43.099063801624666,29207.44681134586,27330.950173938578,-15021603506.383274,46684063.19661109
437081.9341079,40000.70760853102,43.0990499757742,29207.46091377157,27330.950150949695,-15020869839.871233,47370593.52448934
437082.05970366666,40000.717890816886,43.09903614822958,29207.475017573302,27330.950127621792,-15020136173.004932,48057123.85178588
437082.1852994333,40000.72817387825,43.09902231899053,29207.489122751234,27330.950103954772,-15019402505.78434,48743654.17849218
437082.3108952,40000.73845771516,43.099008488056775,29207.503229305545,27330.950079948536,-15018668838.20942,49430184.50459973
437082.43649096665,40000.74874232769,43.098994655428044,29207.51733723641,27330.950055602985,-15017935170.280138,50116714.83009999
437082.56208673335,40000.759027715896,43.09898082110406,29207.53144654401,27330.95003091802,-15017201501.99646,50803245.15498446
437082.6876825,40000.76931387984,43.09896698508453,29207.54555722852,27330.950005893537,-15016467833.35835,51489775.4792446
437082.81327826664,40000.7796008196,43.0989531473692,29207.559669290124,27330.949980529444,-15015734164.365776,52176305.802871875
437082.93887403334,40000.78988853522,43.098939307957785,29207.573782728992,27330.94995482564,-15015000495.018702,52862836.12585776
437083.0644698,40000.80017702677,43.09892546685002,29207.58789754531,27330.94992878202,-15014266825.317091,53549366.44819372
437083.1900655667,40000.81046629432,43.098911624045606,29207.60201373925,27330.949902398494,-15013533155.260912,54235896.76987122
437083.3156613333,40000.820756337926,43.09889777954428,29207.616131310995,27330.949875674956,-15012799484.850128,54922427.09088172
437083.44125709997,40000.831047157655,43.09888393334578,29207.63025026072,27330.94984861131,-15012065814.084705,55608957.411216676
437083.5668528667,40000.84133875357,43.09887008544981,29207.644370588605,27330.949821207458,-15011332142.96461,56295487.73086754
437083.6924486333,40000.851631125726,43.0988562358561,29207.658492294828,27330.949793463296,-15010598471.489803,56982018.04982577
437083.8180444,40000.86192427419,43.09884238456437,29207.672615379564,27330.94976537873,-15009864799.660255,57668548.36808282
437083.94364016666,40000.87221819904,43.098828531574355,29207.686739842997,27330.949736953655,-15009131127.475931,58355078.68563013
437084.0692359333,40000.88251290031,43.098814676885766,29207.7008656853,27330.949708187974,-15008397454.936794,59041609.002459146
437084.1948317,40000.89280837809,43.09880082049833,29207.714992906655,27330.94967908159,-15007663782.042812,59728139.318561316
437084.32042746665,40000.90310463244,43.09878696241178,29207.729121507236,27330.949649634404,-15006930108.79395,60414669.63392808
437084.44602323335,40000.913401663405,43.098773102625834,29207.743251487227,27330.949619846313,-15006196435.19017,61101199.94855088
437084.571619,40000.923699471066,43.09875924114021,29207.757382846805,27330.94958971722,-15005462761.231441,61787730.26242114
437084.69721476664,40000.93399805548,43.098745377954636,29207.771515586144,27330.949559247027,-15004729086.917727,62474260.5755303
437084.82281053334,40000.94429741671,43.098731513068834,29207.785649705427,27330.94952843563,-15003995412.248993,63160790.88786978
437084.9484063,40000.95459755482,43.098717646482534,29207.799785204832,27330.949497282934,-15003261737.225204,63847321.19943103
437085.0740020667,40000.964898469865,43.09870377819544,29207.813922084537,27330.949465788835,-15002528061.846327,64533851.51020546
437085.1995978333,40000.97520016192,43.0986899082073,29207.82806034472,27330.949433953236,-15001794386.112324,65220381.8201845
437085.3251936,40000.98550263105,43.09867603651783,29207.84219998556,27330.949401776037,-15001060710.023163,65906912.12935956
