t,V,theta,vX,vY,X,Y
52750.222,40000.0,12.500000000000009,39051.840284797334,8657.584557524122,-15071492000.0,0.0
52750.34759576667,40000.01367743236,12.49999565675137,39051.85429429949,8657.584557575992,-15070511050.659996,217471.19399674723
52750.47319153333,40000.02735666806,12.499991313085347,39051.86830562554,8657.584557731623,-15069530100.968061,434942.38799610035
52750.5987873,40000.04103770747,12.499986969001888,39051.88231877584,8657.584557991055,-15068549150.924152,652413.5820006663
52750.72438306666,40000.05472055094,12.499982624500946,39051.89633375074,8657.584558354329,-15067568200.528221,869884.7760130528
52750.849978833336,40000.06840519882,12.499978279582463,39051.91035055059,8657.584558821483,-15066587249.780224,1087355.970035869
52750.9755746,40000.082091651464,12.499973934246388,39051.92436917576,8657.58455939256,-15065606298.680113,1304827.1640717245
52751.101170366666,40000.09577990922,12.499969588492673,39051.938389626586,8657.584560067602,-15064625347.227842,1522298.3581232305
52751.22676613333,40000.10946997246,12.499965242321261,39051.95241190344,8657.584560846648,-15063644395.423368,1739769.552192999
52751.3523619,40000.12316184154,12.499960895732103,39051.96643600667,8657.584561729738,-15062663443.266644,1957240.7462836432
52751.47795766666,40000.13685551681,12.499956548725145,39051.980461936626,8657.584562716913,-15061682490.757622,2174711.9403977767
52751.603553433335,40000.150550998624,12.499952201300333,39051.99448969367,8657.584563808214,-15060701537.896257,2392183.134538015
52751.7291492,40000.16424828733,12.499947853457618,39052.008519278155,8657.58456500368,-15059720584.682505,2609654.328706973
52751.854744966666,40000.177947383294,12.499943505196947,39052.02255069044,8657.584566303354,-15058739631.116316,2827125.5229072697
52751.98034073333,40000.19164828687,12.499939156518268,39052.03658393087,8657.584567707276,-15057758677.197647,3044596.7171415216
52752.1059365,40000.20535099841,12.499934807421527,39052.05061899981,8657.584569215487,-15056777722.926453,3262067.9114123485
52752.23153226667,40000.219055518275,12.499930457906672,39052.06465589762,8657.584570828027,-15055796768.302687,3479539.10572237
52752.357128033334,40000.23276184683,12.499926107973648,39052.07869462465,8657.584572544936,-15054815813.326302,3697010.3000742085
52752.4827238,40000.24646998442,12.49992175762241,39052.09273518126,8657.584574366258,-15053834857.997253,3914481.494470485
52752.608319566665,40000.26017993141,12.4999174068529,39052.106777567795,8657.58457629203,-15052853902.315495,4131952.688913823
52752.73391533333,40000.273891688135,12.499913055665068,39052.120821784614,8657.584578322296,-15051872946.280981,4349423.883406848
52752.859511099996,40000.28760525497,12.499908704058862,39052.13486783208,8657.584580457094,-15050891989.893665,4566895.077952183
52752.98510686667,40000.30132063227,12.499904352034228,39052.148915710546,8657.584582696467,-15049911033.153502,4784366.272552456
52753.110702633334,40000.31503782039,12.499899999591115,39052.16296542037,8657.584585040455,-15048930076.060444,5001837.467210294
52753.2362984,40000.32875681969,12.499895646729469,39052.177016961905,8657.584587489098,-15047949118.614447,5219308.661928325
52753.361894166665,40000.342477630526,12.499891293449238,39052.19107033551,8657.584590042437,-15046968160.815464,5436779.856709179
