t,V,theta,vX,vY,X,Y
482287.744,40000.0,46.69999999999992,27432.73411709509,29110.91030628838,-15071492000.0,0.0
482287.86959576665,40000.009607652864,46.69998539578943,27432.748126325918,29110.910306101447,-15070802912.769419,731241.4196565715
482287.99519153335,40000.01921591482,46.69997078988312,27432.76213683787,29110.910305540594,-15070113825.18692,1462482.8393037515
482288.1207873,40000.0288247859,46.69995618228072,27432.7761486311,29110.910304605717,-15069424737.252474,2193724.2589321467
482288.24638306664,40000.03843426612,46.699941572982,27432.790161705747,29110.910303296718,-15068735648.966045,2924965.67853236
482288.37197883334,40000.048044355506,46.6999269619867,27432.80417606196,29110.91030161349,-15068046560.327606,3656207.0980949933
482288.4975746,40000.0576550541,46.69991234929455,27432.818191699884,29110.910299555933,-15067357471.337122,4387448.517610645
482288.6231703666,40000.06726636191,46.69989773490532,27432.832208619668,29110.91029712394,-15066668381.99456,5118689.93706991
482288.7487661333,40000.07687827897,46.699883118818754,27432.846226821457,29110.910294317415,-15065979292.29989,5849931.356463382
482288.8743619,40000.08649080531,46.6998685010346,27432.860246305398,29110.91029113625,-15065290202.253078,6581172.775781652
482288.9999576667,40000.09610394095,46.699853881552606,27432.874267071635,29110.910287580344,-15064601111.854094,7312414.1950153075
482289.1255534333,40000.105717685925,46.699839260372514,27432.888289120317,29110.91028364959,-15063912021.102901,8043655.614154935
482289.25114919996,40000.11533204025,46.699824637494075,27432.90231245159,29110.910279343894,-15063222929.999472,8774897.033191117
482289.37674496666,40000.12494700397,46.69981001291705,27432.916337065606,29110.910274663147,-15062533838.543772,9506138.452114433
482289.5023407333,40000.1345625771,46.69979538664116,27432.930362962503,29110.910269607248,-15061844746.73577,10237379.870915461
482289.6279365,40000.14417875966,46.699780758666186,27432.94439014243,29110.910264176095,-15061155654.575434,10968621.289584778
482289.75353226665,40000.15379555168,46.699766128991854,27432.958418605536,29110.910258369582,-15060466562.062729,11699862.708112955
482289.8791280333,40000.163412953196,46.69975149761791,27432.972448351968,29110.91025218761,-15059777469.197626,12431104.126490563
482290.0047238,40000.17303096424,46.699736864544114,27432.98647938187,29110.91024563007,-15059088375.980091,13162345.544708168
482290.13031956664,40000.18264958481,46.69972222977021,27433.00051169539,29110.910238696866,-15058399282.410093,13893586.962756336
482290.25591533334,40000.19226881496,46.69970759329593,27433.014545292677,29110.91023138789,-15057710188.487598,14624828.380625628
482290.3815111,40000.2018886547,46.699692955121044,27433.028580173876,29110.910223703042,-15057021094.212576,15356069.798306605
482290.50710686663,40000.21150910406,46.69967831524529,27433.04261633913,29110.910215642216,-15056331999.584991,16087311.215789825
482290.63270263333,40000.22113016308,46.69966367366842,27433.056653788593,29110.91020720531,-15055642904.604816,16818552.633065842
482290.7582984,40000.23075183177,46.69964903039018,27433.070692522408,29110.910198392223,-15054953809.272015,17549794.050125204
482290.8838941667,40000.240374110166,46.699634385410306,27433.08473254072,29110.91018920285,-15054264713.586555,18281035.466958463
482291.0094899333,40000.24999699829,46.69961973872856,27433.098773843678,29110.910179637085,-15053575617.548409,19012276.883556165
482291.13508569996,40000.25962049617,46.69960509034468,27433.11281643143,29110.91016969483,-15052886521.15754,19743518.299908858
482291.26068146667,40000.26924460383,46.69959044025844,27433.126860304117,29110.91015937598,-15052197424.413916,20474759.71600708
482291.3862772333,40000.2788693213,46.699575788469545,27433.140905461893,29110.910148680432,-15051508327.317505,21206001.131841373
482291.511873,40000.2884946486,46.69956113497777,27433.1549519049,29110.91013760808,-15050819229.868277,21937242.54740227
482291.63746876665,40000.298120585765,46.699546479782846,27433.16899963329,29110.910126158826,-15050130132.066196,22668483.962680306
