t,V,theta,vX,vY,X,Y
331572.82399999996,40000.0,34.70000000000003,32885.76164122949,22771.180937233785,-15071492000.0,0.0
331572.94959576667,40000.011517646846,34.699988576179464,32885.77565058765,22771.180937120866,-15070665937.33491,571992.7855434525
331573.0751915333,40000.0230364294,34.699977150847104,32885.78966148167,22771.180936782075,-15069839874.317896,1143985.5710812323
331573.2007873,40000.0345563478,34.69996572400266,32885.80367391179,22771.180936217337,-15069013810.948921,1715978.3566076644
331573.32638306665,40000.04607740221,34.699954295645846,32885.81768787824,22771.180935426575,-15068187747.227945,2287971.142117073
331573.4519788333,40000.057599592794,34.69994286577638,32885.83170338127,22771.180934409716,-15067361683.154932,2859963.9276037784
331573.5775746,40000.069122919704,34.69993143439398,32885.84572042112,22771.18093316669,-15066535618.729841,3431956.713062101
331573.70317036664,40000.0806473831,34.69992000149837,32885.85973899804,22771.180931697414,-15065709553.952637,4003949.498486359
331573.82876613335,40000.092172983146,34.69990856708926,32885.87375911227,22771.18093000182,-15064883488.823277,4575942.283870868
331573.9543619,40000.10369971999,34.69989713116637,32885.887780764046,22771.180928079833,-15064057423.341724,5147935.069209943
331574.07995766663,40000.11522759379,34.69988569372941,32885.90180395362,22771.180925931378,-15063231357.507942,5719927.854497895
331574.20555343333,40000.12675660471,34.699874254778095,32885.91582868122,22771.180923556378,-15062405291.32189,6291920.639729034
331574.3311492,40000.1382867529,34.69986281431216,32885.929854947106,22771.18092095476,-15061579224.783527,6863913.424897671
331574.4567449667,40000.14981803853,34.6998513723313,32885.94388275151,22771.18091812645,-15060753157.892818,7435906.209998109
331574.5823407333,40000.16135046174,34.69983992883525,32885.95791209468,22771.180915071374,-15059927090.649723,8007898.995024655
331574.70793649997,40000.1728840227,34.699828483823715,32885.97194297685,22771.180911789455,-15059101023.054203,8579891.77997161
331574.83353226667,40000.18441872157,34.699817037296405,32885.985975398275,22771.18090828062,-15058274955.10622,9151884.56483328
331574.9591280333,40000.1959545585,34.69980558925305,32886.00000935919,22771.180904544795,-15057448886.805737,9723877.349603958
331575.0847238,40000.20749153365,34.69979413969336,32886.01404485984,22771.180900581905,-15056622818.152712,10295870.134277944
331575.21031956666,40000.21902964718,34.699782688617056,32886.02808190047,22771.180896391874,-15055796749.147106,10867862.918849533
331575.3359153333,40000.23056889926,34.69977123602384,32886.042120481325,22771.18089197463,-15054970679.788883,11439855.70331302
331575.4615111,40000.24210929002,34.69975978191344,32886.056160602646,22771.180887330094,-15054144610.078003,12011848.487662693
331575.58710686665,40000.25365081964,34.69974832628558,32886.07020226467,22771.180882458197,-15053318540.01443,12583841.271892846
331575.71270263335,40000.265193488274,34.69973686913997,32886.08424546765,22771.18087735886,-15052492469.598122,13155834.055997765
331575.8382984,40000.27673729608,34.699725410476304,32886.09829021183,22771.18087203201,-15051666398.82904,13727826.839971736
331575.96389416663,40000.28828224321,34.69971395029434,32886.112336497434,22771.180866477574,-15050840327.70715,14299819.623809043
331576.08948993334,40000.29982832982,34.69970248859374,32886.12638432473,22771.180860695473,-15050014256.232407,14871812.40750397
331576.2150857,40000.311375556084,34.699691025374264,32886.140433693945,22771.180854685634,-15049188184.404774,15443805.191050794
331576.3406814667,40000.32292392214,34.699679560635616,32886.15448460533,22771.18084844798,-15048362112.224215,16015797.974443795
331576.4662772333,40000.33447342817,34.69966809437751,32886.16853705913,22771.18084198244,-15047536039.69069,16587790.75767725
331576.59187299997,40000.346024074315,34.69965662659965,32886.182591055585,22771.18083528894,-15046709966.80416,17159783.540745433
331576.71746876667,40000.35757586073,34.69964515730176,32886.19664659494,22771.180828367396,-15045883893.564585,17731776.32364262
331576.8430645333,40000.369128787584,34.69963368648356,32886.21070367743,22771.180821217742,-15045057819.971928,18303769.106363077
331576.9686603,40000.38068285504,34.69962221414476,32886.22476230332,22771.1808138399,-15044231746.026148,18875761.888901077
331577.09425606666,40000.39223806324,34.699610740285074,32886.238822472835,22771.180806233795,-15043405671.72721,19447754.671250883
331577.2198518333,40000.40379441235,34.69959926490422,32886.25288418622,22771.180798399353,-15042579597.075071,20019747.453406766
331577.3454476,40000.415351902535,34.69958778800192,32886.26694744373,22771.180790336497,-15041753522.069696,20591740.235362984
331577.47104336665,40000.42691053394,34.69957630957787,32886.2810122456,22771.180782045154,-15040927446.711044,21163733.017113797
331577.59663913335,40000.43847030674,34.69956482963181,32886.29507859208,22771.180773525248,-15040101370.999079,21735725.798653472
331577.7222349,40000.45003122108,34.69955334816343,32886.30914648341,22771.180764776702,-15039275294.933756,22307718.57997626
331577.84783066664,40000.46159327713,34.69954186517245,32886.32321591983,22771.180755799443,-15038449218.515041,22879711.361076422
331577.97342643334,40000.47315647503,34.6995303806586,32886.33728690159,22771.180746593396,-15037623141.742895,23451704.14194821
331578.0990222,40000.48472081496,34.69951889462158,32886.35135942893,22771.180737158484,-15036797064.61728,24023696.922585875
331578.2246179667,40000.496286297064,34.69950740706111,32886.365433502106,22771.180727494633,-15035970987.138153,24595689.70298367
331578.3502137333,40000.5078529215,34.699495917976904,32886.37950912135,22771.18071760177,-15035144909.305477,25167682.48313584
331578.47580949997,40000.51942068844,34.699484427368674,32886.393586286904,22771.180707479813,-15034318831.119215,25739675.263036635
331578.6014052667,40000.53098959803,34.69947293523614,32886.407664999024,22771.18069712869,-15033492752.579329,26311668.042680293
331578.7270010333,40000.54255965044,34.69946144157901,32886.42174525795,22771.180686548327,-15032666673.685778,26883660.82206106
331578.8525968,40000.55413084582,34.699449946397,32886.43582706392,22771.180675738648,-15031840594.438522,27455653.60117318
331578.97819256666,40000.56570318433,34.69943844968983,32886.449910417185,22771.18066469958,-15031014514.837524,28027646.38001089
331579.1037883333,40000.57727666613,34.699426951457205,32886.463995317994,22771.18065343104,-15030188434.882744,28599639.15856843
331579.2293841,40000.58885129138,34.69941545169884,32886.47808176658,22771.180641932962,-15029362354.574144,29171631.936840028
331579.35497986665,40000.60042706024,34.69940395041445,32886.4921697632,22771.180630205265,-15028536273.911686,29743624.71481992
331579.48057563335,40000.61200397287,34.69939244760375,32886.506259308095,22771.180618247876,-15027710192.89533,30315617.49250234
331579.6061714,40000.62358202942,34.69938094326646,32886.5203504015,22771.18060606072,-15026884111.525038,30887610.269881513
