t,V,theta,vX,vY,X,Y
263751.11,40000.0,10.400000000000006,39342.858832535436,7220.765810022403,-15071492000.0,0.0
264504.68460000004,40008.61742177266,10.397775607591656,39351.61504506508,7220.793678452391,-14478473078.741312,108827714.13962616
265258.25920000003,40017.98151733303,10.395448030679827,39361.11874076594,7220.884723974786,-13885316897.322443,217656268.31689155
266011.8338,40028.19252002986,10.393015820424067,39371.468707971035,7221.055892169217,-13292011506.316305,326486726.8402425
266765.4084,40039.369184698,10.390479679664503,39382.78168586723,7221.328921456537,-12698543346.001572,435320440.537654
267518.983,40051.653200458226,10.387843600948743,39395.19656257471,7221.731917336546,-12104896948.083715,544159128.9784441
268272.5576,40065.214902614236,10.385116546135938,39408.879782950535,7222.301533833555,-11511054566.339027,653004990.1742187
269026.1322,40080.260741570084,10.382314943721845,39424.032381655954,7223.086035925861,-10916995715.328314,761860848.5559644
269779.7068,40097.04315486219,10.3794664369087,39440.89922218802,7224.149659862381,-10322696589.04329,870730356.9857553
270533.28140000004,40115.873764275544,10.376615572602596,39459.78126117577,7225.578917391522,-9728129321.128286,979618276.1668016
271286.856,40137.14122829872,10.373832551076152,39481.05200394249,7227.491863875436,-9133261033.844168,1088530866.6834252
272040.4306,40161.33568885526,10.371226888169971,39505.179822112805,7230.051973219192,-8538052602.270281,1197476447.779729
272794.0052,40189.08266163296,10.368969116742662,39532.758535157256,7233.48932290065,-7942457030.549099,1306466207.6313398
273547.5798,40221.19057464876,10.367325924133567,39564.549696450624,7238.133637844997,-7346417294.269173,1415515400.704094
274301.1544,40258.7181362121,10.36671825792882,39601.54142805655,7244.467026144422,-6749863442.081783,1524645154.0667632
275054.729,40303.07043690727,10.367819635077696,39645.030310422284,7253.210208453007,-6152708664.627926,1633885254.361693
275808.3036,40356.135888342316,10.371726514611652,39696.734021831755,7265.467076403005,-5554843927.755208,1743278553.328799
276561.87820000004,40420.477886720255,10.380260683768386,39758.94034664311,7282.972957722402,-4956130646.155596,1852888112.1982355
277315.4528,40499.58797587564,10.39651718002144,39834.68364758277,7308.529599905328,-4356390825.02939,1962809090.665858
278069.0274,40598.16577198781,10.425868111362192,39927.884741503505,7346.773721778432,-3755394414.321446,2073189002.9917083
278822.602,40722.235854631304,10.477775953199918,40043.2137318172,7405.506534209922,-3152845234.112406,2184262773.413046
279576.1766,40878.429974986866,10.568816760283648,40184.94045591303,7497.772854296731,-2548372463.4947,2296413067.9642935
280329.7512,41070.57896757149,10.726425620448405,40352.955204636666,7644.047552449707,-1941551216.9088671,2410268020.595747
281083.3258,41290.3748754381,10.988327284278617,40533.35863230715,7870.317359483137,-1332013980.40862,2526827471.0330243
281836.9004,41503.5849845573,11.383039778079526,40687.19454994277,8191.444697089641,-719754836.1889707,2647502870.837569
282590.47500000003,41653.806490381256,11.886369533996056,40760.666099293485,8579.492658661931,-105580526.0848081,2773742057.4742823
283344.0496,41704.02730552885,12.408341850548117,40729.86310161876,8961.258015685662,508893269.87137526,2906114380.775733
284097.6242,41668.91623497882,12.856317882996292,40624.32300963652,9271.621228587683,1122139085.7094765,3043861114.4609666
284851.1988,41590.774575204014,13.195408071594848,40492.6617038654,9494.044338518177,1733431588.361681,3185588711.1231117
285604.7734,41502.678059992824,13.438367616900184,40366.35433067745,9645.191765932268,2342708739.566504,3330039941.0522103
286358.348,41420.16568998603,13.61115826585552,40256.888147532576,9747.465437894483,2950193961.0896215,3476323572.2005396
287111.9226,41348.02923157586,13.735961355252597,40165.48711465875,9818.00214796443,3556171474.8873672,3623857635.7872167
287865.4972,41286.50967965521,13.82826745606378,40089.88125173559,9867.99385640273,4160901596.5389857,3772267453.858597
288619.07180000003,41234.35891791513,13.898272145182585,40027.17051297539,9904.442240562605,4764600124.020333,3921308416.7128625
289372.6464,41190.04875717041,13.952634789227407,39974.75228547955,9931.731789200856,5367439956.876875,4070816897.8448
290126.221,41152.178147058075,13.995760806968182,39930.51906840275,9952.658598340899,5969558442.565507,4220680449.1270356
290879.7956,41119.57479587209,14.030624683940713,39892.82491682578,9969.049681328877,6571064954.267433,4370819726.732052
291633.3702,41091.29140347272,14.059280699248314,39860.39782830662,9982.129741404922,7172047225.748187,4521177354.166536
292386.9448,41066.57177637397,14.08317976018379,39832.254000405126,9992.740300402325,7772576288.239714,4671710903.813145
293140.5194,41044.81336283635,14.103368568935803,39807.627909202005,10001.473103127893,8372710220.766335,4822388365.15772
293894.09400000004,41025.534450868385,14.12061717804701,39785.91882576116,10008.753177560771,8972496979.384745,4973185147.537159
294647.66860000003,41008.34768617943,14.135502368904568,39766.650888671036,10014.891764224783,9571976535.356554,5124082052.0488825
295401.2432,40992.93939909624,14.148463282139918,39749.44351039628,10020.120817225295,10171182500.855543,5275063869.747918
296154.8178,40979.05368276715,14.15983927538378,39733.98941918334,10024.615981240322,10770143375.099333,5426118393.520572
296908.3924,40966.48017586456,14.169896172055191,39720.03828008485,10028.51220411574,11368883508.174154,5577235708.87659
297661.967,40955.044674075776,14.1788447816341,39707.38438648479,10031.914545065007,11967423853.455317,5728407676.433038
298415.5416,40944.601884491305,14.186854180827709,39695.8573320189,10034.905787075933,12565782560.417814,5879627548.497852
299169.1162,40935.02980126934,14.194061382158004,39685.31487836491,10037.551884590079,13163975445.880644,6030889681.014375
299922.69080000004,40926.22531096157,14.200578471474614,39675.63745327655,10039.90591986552,13762016371.83133,6182189314.35422
300676.26540000003,40918.10073475724,14.206497945519812,39666.72386901795,10042.011015669237,14359917550.82456,6333522404.518386
