t,V,theta,vX,vY,X,Y
448376.887,39999.99999999999,43.99999999999994,28773.592013546073,27786.334818359857,-15071492000.0,0.0
448377.01259576663,40000.0100773019,43.999986060263225,28773.606022808213,27786.33481818839,-15070769231.55432,697969.2048737201
448377.13819153333,40000.020155334525,43.99997211884305,28773.620033414114,27786.334817673927,-15070046462.756721,1395938.4097388259
448377.2637873,40000.03023409794,43.999958175739145,28773.634045363942,27786.33481681638,-15069323693.607172,2093907.6145867002
448377.3893830667,40000.04031359218,43.99994423095124,28773.64805865787,27786.334815615643,-15068600924.105637,2791876.819408724
448377.5149788333,40000.05039381731,43.999930284479085,28773.662073296062,27786.33481407162,-15067878154.25208,3489846.024196276
448377.64057459997,40000.06047477339,43.99991633632239,28773.67608927869,27786.33481218421,-15067155384.046473,4187815.2289407304
448377.76617036667,40000.070556460465,43.999902386480905,28773.690106605925,27786.334809953318,-15066432613.48878,4885784.433633462
448377.8917661333,40000.080638878586,43.99988843495435,28773.704125277935,27786.334807378844,-15065709842.578966,5583753.63826584
448378.0173619,40000.09072202781,43.99987448174247,28773.718145294886,27786.334804460686,-15064987071.316998,6281722.842829234
448378.14295766666,40000.100805908194,43.99986052684497,28773.732166656948,27786.33480119875,-15064264299.70284,6979692.04731501
448378.2685534333,40000.11089051979,43.99984657026161,28773.74618936429,27786.334797592936,-15063541527.736464,7677661.2517145295
448378.3941492,40000.12097586265,43.99983261199212,28773.76021341708,27786.334793643142,-15062818755.41783,8375630.456019155
448378.51974496664,40000.13106193683,43.99981865203621,28773.77423881549,27786.334789349272,-15062095982.746906,9073599.660220243
448378.64534073335,40000.14114874238,43.99980469039363,28773.788265559688,27786.334784711224,-15061373209.723661,9771568.864309153
448378.7709365,40000.15123627935,43.99979072706411,28773.802293649842,27786.3347797289,-15060650436.34806,10469538.068277234
448378.89653226663,40000.161324547815,43.99977676204738,28773.81632308612,27786.334774402203,-15059927662.620068,11167507.27211584
448379.02212803334,40000.171413547796,43.99976279534317,28773.830353868696,27786.33476873103,-15059204888.53965,11865476.475816317
