t,V,theta,vX,vY,X,Y
33910.856999999996,40000.0,11.000000000000007,39265.08733790656,7632.359815061798,-15071492000.0,0.0
33910.98259576667,40000.013752125305,10.999996171100113,39265.1013474137,7632.359815125639,-15070505694.074572,191718.41648970894
33911.108191533334,40000.02750607532,10.999992341881198,39265.115358754694,7632.359815317187,-15069519387.797213,383436.8329826251
33911.2337873,40000.0412618504,10.999988512343242,39265.12937192989,7632.3598156364915,-15068533081.167877,575155.2494819572
33911.359383066665,40000.0550194509,10.999984682486215,39265.14338693966,7632.359816083603,-15067546774.18652,766873.6659909147
33911.48497883333,40000.06877887718,10.999980852310088,39265.157403784346,7632.359816658572,-15066560466.853092,958592.0825127088
33911.610574599996,40000.08254012962,10.999977021814841,39265.17142246432,7632.359817361447,-15065574159.167551,1150310.4990505518
33911.73617036667,40000.096303208564,10.999973191000441,39265.185442979935,7632.359818192281,-15064587851.12985,1342028.9156076573
33911.861766133334,40000.11006811438,10.999969359866865,39265.19946533155,7632.359819151122,-15063601542.739943,1533747.33218724
33911.9873619,40000.12383484742,10.999965528414089,39265.21348951951,7632.359820238022,-15062615233.997782,1725465.748792516
33912.112957666664,40000.13760340805,10.999961696642085,39265.22751554419,7632.35982145303,-15061628924.903322,1917184.1654267027
33912.23855343333,40000.15137379664,10.999957864550828,39265.24154340594,7632.3598227961975,-15060642615.456518,2108902.582093019
33912.3641492,40000.16514601354,10.999954032140286,39265.25557310512,7632.3598242675735,-15059656305.657324,2300620.998794684
33912.48974496667,40000.17892005911,10.99995019941044,39265.26960464208,7632.359825867209,-15058669995.505692,2492339.4155349196
33912.61534073333,40000.192695933714,10.999946366361259,39265.283638017194,7632.3598275951545,-15057683685.001577,2684057.8323169476
33912.7409365,40000.20647363772,10.99994253299272,39265.29767323081,7632.35982945146,-15056697374.144932,2875776.249143992
33912.866532266664,40000.22025317149,10.999938699304794,39265.311710283284,7632.359831436177,-15055711062.93571,3067494.666019278
33912.99212803333,40000.234034535366,10.999934865297456,39265.32574917498,7632.359833549354,-15054724751.373867,3259213.0829460314
33913.1177238,40000.24781772973,10.999931030970682,39265.33978990626,7632.359835791043,-15053738439.459356,3450931.4999274793
33913.24331956667,40000.26160275494,10.99992719632444,39265.35383247748,7632.359838161294,-15052752127.192131,3642649.9169668513
33913.36891533333,40000.27538961135,10.999923361358709,39265.36787688899,7632.359840660157,-15051765814.572145,3834368.334067377
33913.4945111,40000.28917829933,10.999919526073462,39265.381923141154,7632.359843287683,-15050779501.599354,4026086.7512322874
33913.62010686666,40000.30296881925,10.99991569046867,39265.39597123434,7632.359846043923,-15049793188.273708,4217805.168464815
33913.745702633336,40000.316761171445,10.99991185454431,39265.4100211689,7632.359848928927,-15048806874.595163,4409523.585768195
33913.8712984,40000.33055535631,10.999908018300353,39265.42407294519,7632.359851942745,-15047820560.563671,4601242.003145661
33913.99689416667,40000.34435137418,10.999904181736778,39265.438126563575,7632.3598550854285,-15046834246.179188,4792960.42060045
33914.12248993333,40000.35814922543,10.999900344853552,39265.45218202441,7632.359858357028,-15045847931.441668,4984678.838135799
33914.2480857,40000.371948910426,10.999896507650652,39265.46623932806,7632.359861757594,-15044861616.351063,5176397.255754947
33914.37368146666,40000.38575042953,10.99989267012805,39265.48029847488,7632.359865287178,-15043875300.907328,5368115.673461135
33914.499277233335,40000.39955378309,10.999888832285725,39265.49435946523,7632.359868945829,-15042888985.110415,5559834.091257603
33914.624873,40000.413358971484,10.999884994123645,39265.50842229947,7632.3598727335975,-15041902668.96028,5751552.509147595
33914.750468766666,40000.42716599508,10.999881155641786,39265.52248697796,7632.359876650536,-15040916352.456873,5943270.927134355
33914.87606453333,40000.440974854224,10.999877316840122,39265.536553501064,7632.359880696694,-15039930035.600151,6134989.345221126
33915.0016603,40000.454785549286,10.999873477718626,39265.55062186914,7632.359884872123,-15038943718.390066,6326707.763411158
33915.12725606667,40000.46859808063,10.999869638277275,39265.56469208254,7632.359889176873,-15037957400.826572,6518426.181707697
33915.252851833335,40000.482412448626,10.999865798516037,39265.57876414163,7632.359893610996,-15036971082.909624,6710144.600113992
33915.3784476,40000.49622865363,10.99986195843489,39265.592838046774,7632.359898174541,-15035984764.639175,6901863.018633293
33915.504043366665,40000.510046696,10.99985811803381,39265.60691379833,7632.35990286756,-15034998446.015179,7093581.437268853
33915.62963913333,40000.523866576106,10.999854277312764,39265.62099139665,7632.359907690104,-15034012127.037586,7285299.856023924
33915.755234899996,40000.53768829432,10.999850436271734,39265.63507084211,7632.359912642223,-15033025807.706354,7477018.274901761
33915.88083066667,40000.55151185099,10.999846594910686,39265.64915213506,7632.359917723969,-15032039488.021435,7668736.693905618
33916.006426433334,40000.56533724649,10.999842753229597,39265.66323527587,7632.359922935392,-15031053167.982782,7860455.113038752
33916.1320222,40000.57916448118,10.99983891122844,39265.67732026489,7632.3599282765435,-15030066847.590351,8052173.532304422
33916.257617966665,40000.59299355543,10.999835068907194,39265.69140710249,7632.359933747474,-15029080526.844093,8243891.951705887
33916.38321373333,40000.6068244696,10.999831226265826,39265.70549578902,7632.3599393482355,-15028094205.743961,8435610.371246407
33916.5088095,40000.620657224055,10.999827383304313,39265.719586324856,7632.359945078877,-15027107884.289911,8627328.790929245
33916.63440526667,40000.63449181916,10.999823540022627,39265.73367871035,7632.359950939451,-15026121562.481895,8819047.210757663
33916.76000103333,40000.64832825527,10.999819696420744,39265.74777294586,7632.359956930008,-15025135240.319868,9010765.630734926
33916.8855968,40000.66216653276,10.999815852498639,39265.761869031754,7632.359963050599,-15024148917.803783,9202484.0508643
33917.011192566664,40000.676006652,10.999812008256281,39265.775966968395,7632.359969301276,-15023162594.933594,9394202.471149052
33917.13678833333,40000.68984861335,10.999808163693649,39265.79006675614,7632.359975682089,-15022176271.709251,9585920.891592449
33917.2623841,40000.70369241716,10.999804318810716,39265.80416839535,7632.359982193089,-15021189948.13071,9777639.312197762
33917.38797986667,40000.717538063815,10.99980047360745,39265.81827188639,7632.359988834329,-15020203624.197926,9969357.73296826
33917.51357563333,40000.73138555368,10.999796628083834,39265.83237722962,7632.359995605858,-15019217299.91085,10161076.153907217
33917.6391714,40000.745234887094,10.999792782239835,39265.846484425405,7632.360002507728,-15018230975.269438,10352794.575017907
33917.764767166664,40000.75908606445,10.999788936075433,39265.8605934741,7632.36000953999,-15017244650.27364,10544512.996303601
33917.89036293333,40000.7729390861,10.999785089590594,39265.874704376074,7632.360016702695,-15016258324.92341,10736231.417767579
33918.0159587,40000.786793952415,10.999781242785298,39265.88881713169,7632.360023995895,-15015271999.218706,10927949.839413116
33918.14155446667,40000.80065066376,10.999777395659516,39265.9029317413,7632.36003141964,-15014285673.159477,11119668.26124349
33918.26715023333,40000.814509220494,10.999773548213224,39265.91704820528,7632.360038973982,-15013299346.745678,11311386.683261985
33918.392746,40000.828369623,10.999769700446393,39265.93116652399,7632.360046658973,-15012313019.97726,11503105.105471877
33918.51834176666,40000.84223187162,10.999765852358996,39265.94528669778,7632.360054474663,-15011326692.854181,11694823.527876452
33918.643937533336,40000.856095966745,10.999762003951012,39265.95940872703,7632.360062421105,-15010340365.376392,11886541.950478991
33918.7695333,40000.86996190872,10.999758155222413,39265.97353261209,7632.360070498348,-15009354037.543846,12078260.373282783
33918.89512906667,40000.883829697916,10.99975430617317,39265.98765835333,7632.360078706445,-15008367709.356495,12269978.79629111
33919.02072483333,40000.8976993347,10.99975045680326,39266.00178595111,7632.3600870454475,-15007381380.814295,12461697.21950726
33919.1463206,40000.91157081945,10.999746607112659,39266.0159154058,7632.360095515406,-15006395051.917198,12653415.642934524
33919.27191636666,40000.92544415252,10.999742757101334,39266.03004671775,7632.360104116373,-15005408722.66516,12845134.06657619
33919.397512133335,40000.93931933428,10.999738906769267,39266.04417988733,7632.360112848399,-15004422393.05813,13036852.490435554
33919.5231079,40000.95319636509,10.999735056116425,39266.0583149149,7632.360121711536,-15003436063.096064,13228570.914515903
33919.648703666666,40000.967075245324,10.999731205142785,39266.072451800836,7632.360130705834,-15002449732.778913,13420289.338820534
33919.77429943333,40000.980955975356,10.99972735384832,39266.08659054549,7632.360139831348,-15001463402.106634,13612007.763352742
33919.8998952,40000.99483855553,10.999723502233005,39266.10073114923,7632.360149088126,-15000477071.079178,13803726.188115824
33920.02549096667,40001.00872298624,10.999719650296813,39266.114873612416,7632.360158476221,-14999490739.696497,13995444.613113077
33920.151086733335,40001.022609267835,10.999715798039722,39266.12901793541,7632.360167995685,-14998504407.958548,14187163.038347801
33920.2766825,40001.03649740069,10.9997119454617,39266.143164118585,7632.360177646568,-14997518075.865282,14378881.463823296
33920.402278266665,40001.05038738516,10.999708092562722,39266.1573121623,7632.360187428923,-14996531743.416653,14570599.889542865
33920.52787403333,40001.06427922164,10.999704239342764,39266.17146206692,7632.360197342802,-14995545410.612612,14762318.315509807
33920.653469799996,40001.07817291047,10.9997003858018,39266.18561383281,7632.360207388256,-14994559077.453114,14954036.741727432
33920.77906556667,40001.092068452024,10.9996965319398,39266.199767460326,7632.360217565336,-14993572743.938112,15145755.168199044
33920.904661333334,40001.10596584668,10.999692677756746,39266.21392294984,7632.360227874095,-14992586410.067562,15337473.594927948
33921.0302571,40001.11986509479,10.999688823252605,39266.22808030172,7632.360238314583,-14991600075.841413,15529192.021917453
33921.155852866665,40001.13376619673,10.999684968427351,39266.24223951633,7632.360248886853,-14990613741.25962,15720910.449170869
33921.28144863333,40001.14766915288,10.999681113280962,39266.25640059403,7632.360259590956,-14989627406.322138,15912628.876691507
