t,V,theta,vX,vY,X,Y
3767.873,39999.99999999999,8.600000000000003,39550.25524188023,5981.413737748382,-15071492000.0,0.0
3767.9985957666668,40000.01385200864,8.599996999370543,39550.26925139403,5981.4137378315,-15070498530.898266,150248.04882860807
3768.124191533333,40000.02770586866,8.599993998582992,39550.283262754994,5981.413738080885,-15069505061.444601,300496.09766139183
3768.2497872999998,40000.04156158042,8.599990997637367,39550.297275963494,5981.413738496604,-15068511591.638958,450744.1465025286
3768.3753830666665,40000.05541914429,8.599987996533688,39550.31129101988,5981.413739078724,-15067518121.481293,600992.1953561974
3768.500978833333,40000.06927856064,8.599984995271965,39550.325307924526,5981.413739827308,-15066524650.971558,751240.2442265789
3768.6265746,40000.08313982981,8.599981993852222,39550.33932667778,5981.413740742423,-15065531180.109707,901488.2931178552
3768.7521703666666,40000.09700295219,8.59997899227447,39550.353347280005,5981.413741824136,-15064537708.895695,1051736.3420342107
3768.8777661333334,40000.11086792816,8.59997599053873,39550.36736973157,5981.413743072512,-15063544237.329473,1201984.3909798304
3769.0033619,40000.12473475805,8.599972988645016,39550.38139403282,5981.413744487617,-15062550765.410995,1352232.4399589018
3769.128957666667,40000.13860344225,8.599969986593345,39550.395420184126,5981.4137460695165,-15061557293.140215,1502480.488975614
3769.254553433333,40000.15247398112,8.599966984383734,39550.40944818585,5981.413747818277,-15060563820.517088,1652728.5380341576
3769.3801492,40000.16634637503,8.599963982016199,39550.42347803835,5981.413749733965,-15059570347.541565,1802976.5871387247
3769.5057449666665,40000.180220624345,8.599960979490758,39550.43750974198,5981.413751816645,-15058576874.213602,1953224.6362935093
3769.631340733333,40000.19409672943,8.59995797680743,39550.45154329712,5981.413754066385,-15057583400.53315,2103472.6855027066
3769.7569365,40000.20797469065,8.599954973966225,39550.46557870411,5981.41375648325,-15056589926.500164,2253720.734770514
3769.8825322666667,40000.22185450838,8.599951970967165,39550.479615963326,5981.413759067305,-15055596452.114597,2403968.784101131
3770.0081280333334,40000.235736182985,8.599948967810267,39550.49365507512,5981.413761818619,-15054602977.376404,2554216.833498757
3770.1337238,40000.249619714836,8.599945964495548,39550.507696039866,5981.413764737255,-15053609502.285536,2704464.8829675945
3770.2593195666664,40000.26350510429,8.599942961023022,39550.52173885791,5981.413767823282,-15052616026.841948,2854712.932511848
3770.384915333333,40000.277392351716,8.599939957392706,39550.53578352962,5981.413771076764,-15051622551.045591,3004960.982135723
3770.5105111,40000.29128145749,8.599936953604619,39550.549830055366,5981.413774497768,-15050629074.896423,3155209.0318434257
3770.6361068666665,40000.30517242197,8.59993394965878,39550.563878435496,5981.41377808636,-15049635598.394394,3305457.0816391655
3770.7617026333332,40000.31906524553,8.599930945555199,39550.57792867038,5981.413781842607,-15048642121.53946,3455705.1315271533
3770.8872984,40000.332959928535,8.599927941293902,39550.59198076037,5981.4137857665755,-15047648644.33157,3605953.181511601
3771.0128941666667,40000.346856471355,8.5999249368749,39550.606034705845,5981.413789858331,-15046655166.770681,3756201.2315967223
3771.1384899333334,40000.36075487436,8.59992193229821,39550.62009050716,5981.413794117941,-15045661688.856747,3906449.281786733
3771.2640857,40000.374655137915,8.599918927563849,39550.634148164674,5981.41379854547,-15044668210.589718,4056697.3320858497
3771.3896814666664,40000.388557262384,8.599915922671839,39550.64820767875,5981.413803140986,-15043674731.969551,4206945.382498291
3771.515277233333,40000.40246124815,8.599912917622188,39550.66226904975,5981.413807904554,-15042681252.996197,4357193.433028279
3771.640873,40000.41636709557,8.599909912414923,39550.676332278046,5981.413812836243,-15041687773.66961,4507441.483680035
3771.7664687666665,40000.430274805,8.599906907050055,39550.690397363986,5981.413817936117,-15040694293.989742,4657689.534457782
