t,V,theta,vX,vY,X,Y
542573.7119999999,40000.0,51.49999999999987,24900.585465504853,31304.326274096504,-15071492000.0,0.0
542573.8375957666,40000.008720749596,51.499984295481724,24900.599474676554,31304.326273883962,-15070866518.199661,786338.1716757255
542573.9631915333,40000.017441893375,51.49996858928779,24900.6134850111,31304.326273246286,-15070241036.04741,1572676.3433407731
542574.0887872999,40000.02616343132,51.49995288141785,24900.6274965086,31304.32627218337,-15069615553.543213,2359014.514984463
542574.2143830666,40000.03488536341,51.49993717187168,24900.641509169163,31304.32627069511,-15068990070.687046,3145352.6865961114
542574.3399788333,40000.04360768965,51.49992146064909,24900.65552299289,31304.3262687814,-15068364587.478878,3931690.8581650336
542574.4655746,40000.05233041,51.49990574774985,24900.66953797989,31304.326266442127,-15067739103.91868,4718029.029680541
542574.5911703666,40000.06105352445,51.49989003317376,24900.683554130275,31304.326263677194,-15067113620.006424,5504367.201131942
542574.7167661333,40000.069777033,51.499874316920604,24900.697571444147,31304.32626048649,-15066488135.742079,6290705.372508543
542574.8423619,40000.07850093561,51.49985859899016,24900.71158992161,31304.32625686991,-15065862651.125614,7077043.543799648
542574.9679576666,40000.08722523229,51.49984287938222,24900.725609562778,31304.326252827348,-15065237166.157005,7863381.714994559
542575.0935534333,40000.095949923,51.49982715809657,24900.739630367752,31304.3262483587,-15064611680.83622,8649719.886082573
542575.2191492,40000.104675007744,51.49981143513302,24900.75365233664,31304.326243463856,-15063986195.163227,9436058.057052987
542575.3447449666,40000.1134004865,51.49979571049133,24900.76767546955,31304.326238142716,-15063360709.138002,10222396.227895092
542575.4703407333,40000.12212635925,51.49977998417129,24900.781699766587,31304.326232395168,-15062735222.760513,11008734.398598181
542575.5959365,40000.13085262598,51.49976425617269,24900.79572522786,31304.326226221106,-15062109736.03073,11795072.56915154
542575.7215322667,40000.13957928667,51.499748526495324,24900.809751853474,31304.326219620427,-15061484248.948624,12581410.739544453
542575.8471280333,40000.14830634131,51.499732795138975,24900.82377964354,31304.326212593023,-15060858761.514166,13367748.909766205
542575.9727238,40000.15703378989,51.49971706210342,24900.837808598157,31304.32620513879,-15060233273.727327,14154087.079806073
542576.0983195667,40000.16576163238,51.49970132738847,24900.851838717437,31304.32619725762,-15059607785.58808,14940425.249653336
542576.2239153333,40000.174489868776,51.499685590993884,24900.86587000149,31304.326188949402,-15058982297.096392,15726763.419297269
542576.3495111,40000.18321849905,51.499669852919475,24900.879902450415,31304.326180214037,-15058356808.252235,16513101.58872714
542576.4751068667,40000.1919475232,51.499654113165015,24900.893936064323,31304.326171051416,-15057731319.055582,17299439.757932223
542576.6007026333,40000.200676941204,51.49963837173029,24900.907970843324,31304.326161461435,-15057105829.506401,18085777.92690178
542576.7262984,40000.20940675304,51.49962262861509,24900.922006787518,31304.326151443984,-15056480339.604664,18872116.095625076
542576.8518941667,40000.218136958705,51.499606883819204,24900.936043897018,31304.326140998957,-15055854849.350342,19658454.264091372
542576.9774899334,40000.22686755818,51.49959113734242,24900.950082171927,31304.32613012625,-15055229358.743404,20444792.43228993
542577.1030857,40000.235598551444,51.499575389184514,24900.964121612353,31304.326118825757,-15054603867.783821,21231130.60021
542577.2286814667,40000.24432993848,51.49955963934529,24900.978162218402,31304.326107097368,-15053978376.471567,22017468.76784084
542577.3542772334,40000.25306171928,51.49954388782453,24900.992203990183,31304.326094940978,-15053352884.806608,22803806.935171697
542577.479873,40000.26179389382,51.49952813462202,24901.006246927802,31304.32608235648,-15052727392.788918,23590145.10219182
542577.6054687666,40000.27052646209,51.49951237973753,24901.020291031364,31304.326069343773,-15052101900.418467,24376483.26889045
542577.7310645333,40000.279259424075,51.49949662317087,24901.034336300978,31304.326055902744,-15051476407.695225,25162821.43525684
542577.8566602999,40000.287992779755,51.49948086492181,24901.04838273675,31304.326042033288,-15050850914.619162,25949159.601280216
542577.9822560666,40000.29672652911,51.49946510499015,24901.06243033879,31304.326027735297,-15050225421.19025,26735497.766949825
542578.1078518333,40000.305460672134,51.499449343375666,24901.0764791072,31304.326013008667,-15049599927.40846,27521835.9322549
542578.2334476,40000.314195208804,51.49943358007815,24901.09052904209,31304.32599785329,-15048974433.273762,28308174.097184666
542578.3590433666,40000.32293013911,51.499417815097395,24901.104580143565,31304.325982269063,-15048348938.786127,29094512.261728358
542578.4846391333,40000.33166546303,51.49940204843317,24901.118632411733,31304.325966255874,-15047723443.945526,29880850.4258752
542578.6102349,40000.340401180554,51.49938628008528,24901.1326858467,31304.325949813618,-15047097948.751928,30667188.589614417
542578.7358306666,40000.349137291654,51.499370510053495,24901.146740448574,31304.32593294219,-15046472453.205307,31453526.75293523
542578.8614264333,40000.35787379633,51.49935473833762,24901.16079621746,31304.32591564148,-15045846957.305632,32239864.915826857
542578.9870222,40000.36661069455,51.49933896493743,24901.17485315347,31304.32589791138,-15045221461.052872,33026203.07827851
