t,V,theta,vX,vY,X,Y
467216.252,40000.0,45.49999999999993,28036.37057199407,28530.017966167226,-15071492000.0,0.0
467216.3775957667,40000.009819082305,45.49998568719327,28036.384581238995,28530.017965987074,-15070787749.93275,716649.8958949094
467216.5031915333,40000.0196388278,45.499971372694176,28036.398591793244,28530.017965446565,-15070083499.513584,1433299.7917807682
467216.62878729997,40000.02945923653,45.49995705650239,28036.412603656972,28530.0179645456,-15069379248.742466,2149949.687648523
467216.75438306667,40000.03928030852,45.49994273861764,28036.426616830337,28530.017963284077,-15068674997.619368,2866599.583489119
467216.8799788333,40000.04910204382,45.49992841903967,28036.440631313493,28530.017961661895,-15067970746.144253,3583249.4792934973
467217.0055746,40000.058924442455,45.499914097768226,28036.4546471066,28530.017959678953,-15067266494.317091,4299899.375052597
467217.13117036666,40000.06874750448,45.49989977480305,28036.46866420981,28530.01795733515,-15066562242.137846,5016549.270757357
467217.2567661333,40000.078571229926,45.49988545014387,28036.482682623282,28530.017954630384,-15065857989.606487,5733199.166398708
467217.3823619,40000.08839561882,45.49987112379044,28036.496702347173,28530.017951564554,-15065153736.722982,6449849.061967583
467217.50795766665,40000.09822067122,45.499856795742495,28036.510723381638,28530.01794813756,-15064449483.487297,7166498.957454912
467217.63355343335,40000.108046387155,45.499842465999784,28036.524745726834,28530.0179443493,-15063745229.899397,7883148.852851622
467217.7591492,40000.117872766656,45.49982813456203,28036.538769382918,28530.017940199672,-15063040975.959253,8599798.748148635
467217.88474496664,40000.12769980978,45.499813801428985,28036.55279435005,28530.01793568858,-15062336721.66683,9316448.643336874
467218.01034073334,40000.13752751655,45.499799466600386,28036.56682062838,28530.017930815913,-15061632467.022095,10033098.538407257
467218.1359365,40000.147355887006,45.49978513007598,28036.58084821807,28530.01792558158,-15060928212.025015,10749748.4333507
467218.2615322667,40000.1571849212,45.49977079185549,28036.594877119274,28530.01791998547,-15060223956.675556,11466398.32815812
467218.3871280333,40000.167014619146,45.499756451938666,28036.60890733215,28530.017914027485,-15059519700.973688,12183048.222820425
467218.51272379997,40000.1768449809,45.499742110325265,28036.622938856854,28530.017907707526,-15058815444.919376,12899698.117328526
467218.6383195667,40000.1866760065,45.499727767015,28036.63697169354,28530.01790102549,-15058111188.512587,13616348.01167333
467218.7639153333,40000.19650769598,45.49971342200762,28036.65100584237,28530.017893981276,-15057406931.75329,14332997.905845735
467218.8895111,40000.20634004938,45.49969907530287,28036.6650413035,28530.01788657478,-15056702674.641449,15049647.799836649
467219.01510686666,40000.216173066736,45.49968472690048,28036.679078077083,28530.017878805906,-15055998417.177032,15766297.693636965
467219.1407026333,40000.22600674809,45.4996703768002,28036.69311616328,28530.017870674546,-15055294159.360008,16482947.587237583
467219.2662984,40000.235841093476,45.49965602500178,28036.707155562242,28530.017862180604,-15054589901.190342,17199597.480629396
467219.39189416665,40000.24567610294,45.49964167150493,28036.72119627413,28530.017853323974,-15053885642.668003,17916247.37380329
467219.51748993335,40000.255511776515,45.49962731630941,28036.7352382991,28530.017844104557,-15053181383.792957,18632897.26675016
467219.6430857,40000.26534811423,45.49961295941495,28036.749281637312,28530.01783452225,-15052477124.56517,19349547.15946089
