t,V,theta,vX,vY,X,Y
256215.364,40000.0,28.700000000000045,35085.84654822353,19208.939897727585,-15071492000.0,0.0
256215.48959576667,40000.01228826615,28.699990363267982,35085.86055763308,19208.93989765626,-15070610673.064783,482512.3066618035
256215.61519153332,40000.02457790223,28.699980725235417,35085.874568681254,19208.93989744225,-15069729345.777641,965024.6133200238
256215.7407873,40000.036868908464,28.699971085902078,35085.88858136834,19208.939897085515,-15068848018.138533,1447536.919971076
256215.86638306666,40000.04916128509,28.699961445267732,35085.90259569462,19208.939896586,-15067966690.147417,1930049.2266113744
256215.99197883334,40000.06145503231,28.69995180333211,35085.91661166038,19208.93989594365,-15067085361.804255,2412561.5332373315
256216.1175746,40000.07375015036,28.699942160094963,35085.9306292659,19208.939895158426,-15066204033.109001,2895073.8398453593
256216.24317036665,40000.08604663948,28.699932515556025,35085.944648511475,19208.939894230272,-15065322704.061617,3377586.146431868
256216.36876613332,40000.09834449988,28.69992286971505,35085.958669397376,19208.93989315914,-15064441374.66206,3860098.4529932668
256216.4943619,40000.11064373178,28.699913222571777,35085.9726919239,19208.939891944974,-15063560044.910288,4342610.759525964
256216.61995766667,40000.12294433542,28.69990357412595,35085.98671609131,19208.939890587728,-15062678714.806263,4825123.066026365
256216.74555343334,40000.135246311016,28.699893924377317,35086.000741899916,19208.939889087353,-15061797384.349943,5307635.372490877
256216.8711492,40000.147549658795,28.699884273325605,35086.01476934999,19208.939887443794,-15060916053.541285,5790147.678915902
256216.99674496666,40000.159854378995,28.699874620970572,35086.02879844182,19208.939885657004,-15060034722.380249,6272659.985297844
256217.12234073333,40000.17216047183,28.699864967311953,35086.04282917568,19208.939883726933,-15059153390.866793,6755172.291633104
256217.2479365,40000.18446793753,28.69985531234951,35086.05686155187,19208.939881653532,-15058272059.000877,7237684.597918082
256217.37353226665,40000.19677677632,28.699845656082967,35086.070895570665,19208.939879436748,-15057390726.78246,7720196.9041491775
256217.49912803332,40000.20908698841,28.699835998512075,35086.08493123235,19208.939877076533,-15056509394.211498,8202709.210322788
256217.6247238,40000.22139857406,28.69982633963657,35086.09896853721,19208.939874572832,-15055628061.287952,8685221.51643531
256217.75031956666,40000.23371153347,28.6998166794562,35086.11300748553,19208.9398719256,-15054746728.01178,9167733.82248314
256217.87591533334,40000.24602586687,28.699807017970716,35086.1270480776,19208.93986913478,-15053865394.38294,9650246.128462669
