t,V,theta,vX,vY,X,Y
678217.14,40000.0,13.700000000000014,38861.96479990584,9473.525842624756,-15071492000.0,0.0
678970.7146000001,40008.50693663629,13.697055498165994,38870.71661527291,9473.543007450804,-14485720869.306936,142780168.9489123
679724.2892,40017.74011359864,13.693916178519531,38880.206343316306,9473.599025748768,-13899812610.997293,285560855.29690146
680477.8638,40027.79636594022,13.690563752733853,38890.53112049524,9473.704189965458,-13313755431.583654,428342712.80447304
681231.4384,40038.79047152444,13.686978009354448,38901.805842548216,9473.87168011672,-12727535953.680704,571126569.1157633
681985.013,40050.85948739375,13.683136717236886,38914.16739627022,9474.11850960383,-12141138920.500618,713913475.2762846
682738.5876000001,40064.16840000329,13.679015617122293,38927.78015420963,9474.466837207521,-11554546828.48161,856704771.7648555
683492.1622,40078.91757513607,13.674588580271697,38942.84319163629,9474.94581230826,-10967739466.15676,999502177.5587615
684245.7368000001,40095.35270831998,13.66982807026787,38959.59988473855,9475.594209634692,-10380693329.241608,1142307911.7861304
684999.3114,40113.77830378232,13.664706144003238,38978.350850645766,9476.464254613074,-9793380870.184683,1285124862.2102728
685752.886,40134.57621765308,13.659196405394768,38999.47165410301,9477.627280676345,-9205769523.204205,1427956822.1895044
686506.4606,40158.231605382265,13.65327764720557,39023.43743423971,9479.182268924957,-8617820420.106602,1570808829.6896634
687260.0352,40185.369916486336,13.646940513721907,39050.85777267626,9481.269036529613,-8029486672.998917,1713687661.654793
688013.6098,40216.81074324587,13.640199656375142,39082.527038005515,9484.089132943893,-7440711039.078546,1856602570.5574708
688767.1844,40253.64801660042,13.633116096302604,39119.49865155925,9487.9399183918,-6851422685.812749,1999566408.6436946
689520.7590000001,40297.37249933965,13.625839079443397,39163.197230365164,9493.271988416529,-6261532617.136574,2142597391.710516
690274.3336,40350.06415665576,13.6186864183783,39215.59223376802,9500.789609346679,-5670927058.309007,2285721954.298182
691027.9082000001,40414.70349398209,13.612303904042705,39279.473988918195,9511.634016318483,-5079457647.88358,2428979540.892419
691781.4828,40495.69153162013,13.60799492028194,39358.90376536482,9527.73462124556,-4486926502.33263,2572430986.2659254
692535.0574,40599.744609342946,13.608436637276542,39459.96224063346,9552.520207340729,-3893062841.4266486,2716173893.1368694
693288.632,40737.465537303135,13.619328032462983,39591.99412138076,9592.450150796296,-3297485491.872611,2860372450.0354733
694042.2066,40926.06027290829,13.653421429526007,39769.54450182947,9660.524808659608,-2699641996.0977736,3005318964.5531197
694795.7812000001,41193.36209417415,13.740886410463238,40014.40248327905,9784.71637442264,-2098712748.2666771,3151569494.774503
695549.3558,41578.91185606496,13.955420477638201,40351.65464734749,10027.45622556483,-1493488502.2747328,3300259513.67188
696302.9304000001,42102.660803301165,14.460024157755589,40768.93681377927,10513.222046161945,-882393467.8581563,3453826947.3424044
697056.505,42635.02668985183,15.445368086853053,41095.25539816579,11354.535860346876,-264591092.19997337,3617159397.5977864
697810.0796,42888.381676103585,16.74057407854832,41070.718878395266,12353.515030426128,356340158.08466876,3796086540.108267
698563.6542,42797.71293743421,17.846941419956767,40738.22803538583,13116.440416970147,973402929.8199931,3989531203.503681
699317.2288,42575.04053025789,18.54506125449404,40364.28098119094,13541.00797668214,1584311913.9436553,4191455193.7339516
700070.8034,42366.7229775556,18.952042379122215,40070.05473741794,13759.72126161237,2190102805.607536,4397697590.288683
700824.378,42202.123057518125,19.19860328925236,39855.02610555664,13877.899145306614,2792142932.772768,4606214251.567193
701577.9526000001,42075.587741505726,19.35771749638229,39696.95065772463,13946.583534017314,3391452219.8269114,4816018882.179275
702331.5272,41977.39975484682,19.466588686290137,39577.80309107976,13989.267052348783,3988727481.297351,5026605895.88774
703085.1018000001,41899.79081348998,19.544791695321422,39485.53514754643,14017.310167292964,4584445305.156479,5237697135.109951
703838.6764,41837.248131091976,19.603224319009296,39412.30155963636,14036.58850842483,5178939335.48128,5449129451.98349
704592.251,41785.935710000245,19.64830599570059,39352.92032107673,14050.34111198941,5772449680.471773,5660801797.933985
705345.8256,41743.16170224943,19.684013527690272,39303.88182016217,14060.455994272355,6365153783.072772,5872648659.316729
706099.4002,41707.00439664797,19.712920117101298,39262.74481627112,14068.087476071096,6957185961.314813,6084625898.00204
706852.9748000001,41676.065068470314,19.736754086869404,39227.767589010014,14073.970639943325,7548650071.865715,6296702795.018539
707606.5494,41649.30603999332,19.75671411462017,39197.67838888788,14078.590218283074,8139627932.106061,6508857369.818321
708360.1240000001,41625.943577668746,19.773654886924938,39171.52909905965,14082.275624798192,8730185064.379108,6721073514.710803
709113.6986,41605.375925553286,19.788200664289466,39148.59960272236,14085.25665553651,9320374706.994549,6933339178.660204
709867.2732,41587.13407425466,19.800817112633748,39128.333781406385,14087.697327841934,9910240675.826374,7145645180.714535
710620.8478,41570.847468340624,19.811858102160137,39110.295720657195,14089.717097187775,10499819446.114141,7357984413.810186
711374.4224,41556.21969938761,19.821597008732734,39094.13912434121,14091.404537178878,11089141693.969414,7570351297.739592
712127.997,41543.01099146569,19.830248145943887,39079.585550442825,14092.826382335787,11678233456.232933,7782741395.311896
712881.5716,41531.02538599855,19.837981750846744,39066.40865705931,14094.033640235752,12267117015.943043,7995151137.897118
713635.1462000001,41520.10123077057,19.844934662056517,39054.42261929316,14095.065806411774,12855811587.320133,8207577625.824985
714388.7208,41510.10402760353,19.851218059461928,39043.473490111086,14095.953824039696,13444333852.085634,8420018480.978735
715142.2954000001,41500.920987830345,19.85692316175278,39033.432671854076,14096.722196665867,14032698384.036976,8632471736.407753
