t,V,theta,vX,vY,X,Y
263751.11,40000.0,29.300000000000054,34882.770897284805,19575.298069953882,-15071492000.0,0.0
263751.2355957667,40000.012217135045,29.299990179473784,34882.78490668961,19575.298069878278,-15070615774.153198,491714.9137648756
263751.36119153333,40000.02443561797,29.299980357622594,34882.79891772355,19575.29806965144,-15069739547.954472,983429.827525953
263751.4867873,40000.036655449,29.29997053444621,34882.812930386914,19575.29806927331,-15068863321.403778,1475144.7412794326
263751.6123830667,40000.04887662837,29.299960709944383,34882.82694467998,19575.29806874384,-15067987094.50108,1966859.6550215133
263751.7379788333,40000.06109915627,29.299950884116846,34882.84096060303,19575.298068062973,-15067110867.246332,2458574.568748393
263751.8635746,40000.073323032935,29.299941056963352,34882.85497815634,19575.298067230662,-15066234639.639496,2950289.4824562683
263751.98917036667,40000.08554825858,29.29993122848363,34882.86899734019,19575.29806624685,-15065358411.68053,3442004.3961413344
263752.1147661333,40000.09777483344,29.299921398677423,34882.88301815487,19575.29806511149,-15064482183.369396,3933719.309799785
263752.2403619,40000.11000275771,29.29991156754447,34882.89704060065,19575.29806382452,-15063605954.706049,4425434.223427813
263752.36595766665,40000.122232031616,29.29990173508451,34882.911064677806,19575.298062385893,-15062729725.690449,4917149.137021608
263752.49155343336,40000.134462655384,29.299891901297283,34882.92509038663,19575.298060795554,-15061853496.322556,5408864.05057736
263752.6171492,40000.14669462923,29.29988206618253,34882.939117727394,19575.29805905345,-15060977266.60233,5900578.96409126
263752.74274496664,40000.15892795337,29.299872229739982,34882.95314670038,19575.29805715953,-15060101036.529726,6392293.877559492
263752.86834073334,40000.17116262803,29.299862391969388,34882.96717730588,19575.298055113737,-15059224806.104706,6884008.7909782445
263752.9939365,40000.18339865342,29.299852552870487,34882.98120954416,19575.298052916023,-15058348575.327229,7375723.7043437
263753.1195322667,40000.19563602977,29.29984271244301,34882.995243415506,19575.298050566333,-15057472344.197254,7867438.617652043
263753.24512803333,40000.20787475729,29.29983287068671,34883.0092789202,19575.298048064615,-15056596112.714739,8359153.530899454
263753.3707238,40000.22011483621,29.299823027601313,34883.02331605853,19575.298045410815,-15055719880.879642,8850868.444082115
263753.4963195667,40000.232356266744,29.29981318318656,34883.03735483076,19575.298042604878,-15054843648.691925,9342583.357196204
263753.6219153333,40000.2445990491,29.299803337442203,34883.051395237184,19575.298039646754,-15053967416.151546,9834298.270237898
263753.74751109997,40000.25684318352,29.299793490367964,34883.06543727808,19575.298036536387,-15053091183.258463,10326013.183203377
263753.87310686667,40000.269088670204,29.299783641963586,34883.079480953726,19575.298033273728,-15052214950.012634,10817728.096088812
263753.9987026333,40000.28133550938,29.299773792228816,34883.093526264405,19575.29802985872,-15051338716.41402,11309443.00889038
263754.1242984,40000.29358370128,29.299763941163388,34883.1075732104,19575.29802629131,-15050462482.462582,11801157.92160425
263754.24989416666,40000.30583324609,29.29975408876704,34883.12162179199,19575.29802257145,-15049586248.158274,12292872.834226597
263754.3754899333,40000.31808414406,29.2997442350395,34883.135672009455,19575.29801869908,-15048710013.501057,12784587.746753588
263754.5010857,40000.33033639541,29.299734379980524,34883.14972386308,19575.29801467415,-15047833778.490889,13276302.659181394
263754.62668146665,40000.34259000034,29.299724523589845,34883.16377735315,19575.29801049661,-15046957543.12773,13768017.57150618
263754.75227723335,40000.35484495909,29.2997146658672,34883.17783247994,19575.2980061664,-15046081307.41154,14259732.483724114
263754.877873,40000.36710127186,29.299704806812315,34883.19188924373,19575.298001683466,-15045205071.342274,14751447.395831358
263755.00346876663,40000.37935893889,29.29969494642495,34883.20594764481,19575.29799704776,-15044328834.919893,15243162.307824075
263755.12906453334,40000.39161796039,29.29968508470483,34883.220007683456,19575.29799225923,-15043452598.144358,15734877.21969843
263755.2546603,40000.40387833658,29.29967522165169,34883.234069359954,19575.29798731782,-15042576361.015627,16226592.131450579
263755.3802560667,40000.41614006768,29.29966535726528,34883.248132674584,19575.297982223474,-15041700123.533657,16718307.043076683
263755.5058518333,40000.428403153914,29.29965549154533,34883.26219762762,19575.297976976144,-15040823885.698408,17210021.9545729
263755.63144759997,40000.4406675955,29.29964562449158,34883.276264219356,19575.297971575772,-15039947647.509838,17701736.86593539
263755.75704336667,40000.45293339266,29.299635756103765,34883.290332450066,19575.297966022306,-15039071408.967907,18193451.7771603
263755.8826391333,40000.46520054561,29.29962588638163,34883.304402320035,19575.297960315696,-15038195170.072575,18685166.688243795
263756.0082349,40000.477469054575,29.299616015324904,34883.318473829546,19575.297954455884,-15037318930.823797,19176881.599182017
263756.13383066666,40000.48973891977,29.299606142933328,34883.33254697888,19575.297948442818,-15036442691.221535,19668596.509971123
263756.2594264333,40000.50201014143,29.299596269206642,34883.34662176833,19575.297942276447,-15035566451.265745,20160311.42060726
263756.3850222,40000.51428271976,29.29958639414458,34883.360698198165,19575.297935956714,-15034690210.956388,20652026.33108658
263756.51061796665,40000.526556654986,29.29957651774688,34883.37477626867,19575.297929483568,-15033813970.293425,21143741.241405223
263756.63621373335,40000.53883194733,29.299566640013285,34883.38885598013,19575.297922856953,-15032937729.276812,21635456.15155934
263756.7618095,40000.551108597014,29.299556760943517,34883.40293733282,19575.29791607682,-15032061487.906506,22127171.061545074
263756.88740526664,40000.56338660425,29.299546880537335,34883.41702032703,19575.297909143108,-15031185246.182468,22618885.971358567
263757.01300103334,40000.57566596926,29.299536998794455,34883.43110496305,19575.29790205577,-15030309004.104656,23110600.880995966
263757.1385968,40000.58794669228,29.299527115714632,34883.445191241146,19575.297894814747,-15029432761.67303,23602315.790453404
263757.2641925667,40000.600228773525,29.29951723129759,34883.459279161616,19575.29788741999,-15028556518.88755,24094030.69972702
263757.3897883333,40000.6125122132,29.29950734554307,34883.473368724735,19575.297879871447,-15027680275.74817,24585745.60881296
263757.51538409997,40000.62479701155,29.299497458450812,34883.48745993079,19575.29787216906,-15026804032.254852,25077460.517707355
263757.6409798667,40000.637083168775,29.299487570020542,34883.50155278006,19575.297864312775,-15025927788.407555,25569175.42640634
263757.7665756333,40000.64937068511,29.299477680252014,34883.51564727283,19575.29785630254,-15025051544.206236,26060890.33490605
263757.8921714,40000.66165956077,29.29946778914495,34883.52974340938,19575.2978481383,-15024175299.650856,26552605.24320261
263758.01776716666,40000.67394979597,29.299457896699085,34883.543841189996,19575.297839820003,-15023299054.741371,27044320.15129216
263758.1433629333,40000.68624139095,29.29944800291418,34883.55794061496,19575.297831347594,-15022422809.477741,27536035.059170827
263758.2689587,40000.69853434592,29.29943810778994,34883.572041684565,19575.297822721022,-15021546563.859924,28027749.96683474
263758.39455446665,40000.71082866109,29.299428211326124,34883.58614439908,19575.29781394023,-15020670317.88788,28519464.87428002
263758.52015023335,40000.7231243367,29.29941831352245,34883.6002487588,19575.297805005164,-15019794071.56157,29011179.7815028
263758.645746,40000.73542137296,29.29940841437867,34883.614354763995,19575.297795915772,-15018917824.880947,29502894.688499197
263758.77134176664,40000.7477197701,29.299398513894516,34883.62846241496,19575.297786672003,-15018041577.845974,29994609.59526534
263758.89693753334,40000.76001952834,29.299388612069727,34883.64257171198,19575.297777273798,-15017165330.456608,30486324.50179735
263759.0225333,40000.7723206479,29.29937870890403,34883.65668265533,19575.297767721106,-15016289082.712807,30978039.40809134
263759.1481290667,40000.78462312899,29.299368804397155,34883.6707952453,19575.29775801387,-15015412834.614529,31469754.314143434
263759.2737248333,40000.79692697185,29.29935889854886,34883.684909482174,19575.29774815204,-15014536586.161734,31961469.219949752
263759.3993206,40000.80923217669,29.299348991358872,34883.69902536623,19575.29773813556,-15013660337.354382,32453184.12550641
263759.5249163667,40000.82153874374,29.299339082826915,34883.71314289776,19575.297727964375,-15012784088.19243,32944899.030809514
263759.6505121333,40000.83384667321,29.29932917295274,34883.72726207704,19575.297717638434,-15011907838.675838,33436613.935855187
263759.7761079,40000.84615596534,29.29931926173607,34883.74138290436,19575.29770715768,-15011031588.804564,33928328.84063954
263759.90170366666,40000.85846662033,29.29930934917665,34883.75550538,19575.29769652206,-15010155338.578564,34420043.74515867
263760.0272994333,40000.870778638426,29.29929943527421,34883.769629504255,19575.29768573152,-15009279087.997799,34911758.649408706
263760.1528952,40000.88309201982,29.29928952002849,34883.78375527739,19575.297674786005,-15008402837.06223,35403473.55338575
263760.27849096665,40000.89540676476,29.299279603439217,34883.797882699706,19575.297663685462,-15007526585.77181,35895188.45708589
263760.40408673335,40000.90772287345,29.299269685506147,34883.81201177148,19575.29765242984,-15006650334.126501,36386903.36050526
