t,V,theta,vX,vY,X,Y
56518.095,39999.99999999999,12.800000000000011,39005.97417222252,8861.9399047787,-15071492000.0,0.0
56518.22059576667,40000.01366136702,12.799995554227674,39005.98818172361,8861.939904828183,-15070512202.77791,222604.42729892154
56518.34619153333,40000.0273245327,12.799991108018515,39006.00219304645,8861.939904976654,-15069532405.203892,445208.8546003291
56518.4717873,40000.04098949737,12.799986661372479,39006.016206191394,8861.939905224152,-15068552607.277897,667813.2819067097
56518.59738306666,40000.0546562614,12.799982214289505,39006.03022115879,8861.939905570713,-15067572808.999882,890417.709220551
56518.722978833335,40000.06832482515,12.799977766769542,39006.044237949005,8861.939906016378,-15066593010.369799,1113022.1365443422
56518.8485746,40000.081995188964,12.79997331881253,39006.058256562384,8861.939906561185,-15065613211.387604,1335626.563880573
56518.974170366666,40000.09566735319,12.799968870418411,39006.07227699928,8861.939907205173,-15064633412.05325,1558230.9912317344
56519.09976613333,40000.109341318195,12.799964421587127,39006.08629926005,8861.93990794838,-15063653612.366692,1780835.418600318
56519.2253619,40000.12301708432,12.799959972318623,39006.100323345054,8861.939908790844,-15062673812.327883,2003439.8459888168
56519.35095766666,40000.136694651934,12.799955522612839,39006.11434925464,8861.939909732606,-15061694011.936777,2226044.273399724
56519.476553433335,40000.15037402138,12.79995107246972,39006.12837698916,8861.939910773703,-15060714211.19333,2448648.7008355353
56519.6021492,40000.164055193025,12.799946621889207,39006.14240654898,8861.939911914174,-15059734410.097496,2671253.128298746
56519.727744966665,40000.17773816721,12.799942170871244,39006.15643793444,8861.93991315406,-15058754608.649227,2893857.555791853
56519.85334073333,40000.19142294429,12.799937719415771,39006.17047114591,8861.939914493396,-15057774806.84848,3116461.9833173533
56519.978936499996,40000.205109524635,12.799933267522734,39006.18450618373,8861.939915932222,-15056795004.695208,3339066.4108777456
56520.10453226667,40000.21879790859,12.79992881519207,39006.19854304827,8861.939917470578,-15055815202.189363,3561670.83847553
56520.230128033334,40000.232488096495,12.799924362423727,39006.21258173987,8861.939919108501,-15054835399.330902,3784275.2661132067
56520.3557238,40000.24618008873,12.79991990921765,39006.226622258895,8861.939920846033,-15053855596.119778,4006879.6937932777
56520.481319566665,40000.25987388565,12.799915455573773,39006.2406646057,8861.93992268321,-15052875792.555943,4229484.121518246
56520.60691533333,40000.27356948758,12.799911001492044,39006.25470878064,8861.939924620072,-15051895988.639353,4452088.549290614
56520.732511099995,40000.28726689491,12.799906546972407,39006.26875478407,8861.939926656658,-15050916184.369963,4674692.9771128865
56520.85810686667,40000.30096610798,12.7999020920148,39006.28280261634,8861.939928793006,-15049936379.747726,4897297.404987568
56520.98370263333,40000.31466712715,12.799897636619168,39006.29685227782,8861.939931029156,-15048956574.772596,5119901.832917167
56521.1092984,40000.32836995277,12.799893180785451,39006.31090376885,8861.939933365145,-15047976769.444529,5342506.260904189
56521.234894166664,40000.3420745852,12.799888724513599,39006.32495708979,8861.939935801016,-15046996963.763477,5565110.688951144
56521.36048993333,40000.35578102479,12.799884267803543,39006.339012241006,8861.939938336804,-15046017157.729395,5787715.11706054
56521.4860857,40000.36948927191,12.799879810655234,39006.353069222845,8861.939940972548,-15045037351.342236,6010319.545234889
56521.61168146667,40000.3831993269,12.799875353068613,39006.367128035665,8861.93994370829,-15044057544.601954,6232923.9734767005
56521.73727723333,40000.396911190124,12.79987089504362,39006.38118867982,8861.939946544067,-15043077737.508503,6455528.401788488
56521.862873,40000.410624861936,12.799866436580201,39006.39525115567,8861.939949479918,-15042097930.061838,6678132.830172764
56521.98846876666,40000.424340342695,12.799861977678297,39006.40931546357,8861.939952515882,-15041118122.261913,6900737.258632044
56522.11406453333,40000.43805763276,12.799857518337848,39006.423381603876,8861.939955652,-15040138314.108683,7123341.687168842
56522.2396603,40000.45177673248,12.799853058558801,39006.43744957695,8861.93995888831,-15039158505.602098,7345946.115785675
56522.36525606667,40000.46549764222,12.799848598341093,39006.45151938315,8861.93996222485,-15038178696.742117,7568550.5444850605
56522.49085183333,40000.47922036233,12.799844137684671,39006.46559102282,8861.939965661659,-15037198887.52869,7791154.973269516
56522.6164476,40000.492944893165,12.799839676589475,39006.47966449632,8861.939969198776,-15036219077.961773,8013759.40214156
56522.74204336666,40000.50667123508,12.799835215055447,39006.49373980401,8861.939972836242,-15035239268.041317,8236363.831103714
56522.867639133336,40000.52039938845,12.799830753082533,39006.50781694626,8861.939976574096,-15034259457.767279,8458968.260158498
56522.9932349,40000.53412935361,12.799826290670675,39006.521895923404,8861.939980412377,-15033279647.139612,8681572.689308435
56523.118830666666,40000.54786113094,12.799821827819809,39006.53597673582,8861.939984351122,-15032299836.15827,8904177.118556049
56523.24442643333,40000.56159472078,12.799817364529881,39006.55005938385,8861.939988390372,-15031320024.823208,9126781.547903862
56523.3700222,40000.57533012349,12.799812900800834,39006.564143867865,8861.939992530166,-15030340213.134378,9349385.9773544
56523.49561796666,40000.589067339424,12.799808436632613,39006.578230188214,8861.939996770543,-15029360401.091736,9571990.406910188
56523.621213733335,40000.60280636895,12.799803972025156,39006.592318345254,8861.940001111541,-15028380588.695234,9794594.836573755
56523.7468095,40000.61654721242,12.79979950697841,39006.60640833934,8861.940005553202,-15027400775.944826,10017199.26634763
56523.872405266666,40000.6302898702,12.799795041492311,39006.620500170844,8861.940010095565,-15026420962.840467,10239803.69623434
56523.99800103333,40000.64403434262,12.799790575566808,39006.63459384011,8861.940014738666,-15025441149.38211,10462408.126236415
56524.1235968,40000.65778063007,12.79978610920184,39006.648689347494,8861.940019482547,-15024461335.569708,10685012.556356387
56524.24919256666,40000.6715287329,12.799781642397347,39006.66278669337,8861.940024327247,-15023481521.403215,10907616.986596785
56524.374788333334,40000.68527865146,12.799777175153274,39006.676885878085,8861.940029272804,-15022501706.882586,11130221.416960146
56524.5003841,40000.69903038611,12.799772707469563,39006.690986902,8861.94003431926,-15021521892.007774,11352825.847449
56524.625979866665,40000.71278393722,12.799768239346157,39006.70508976548,8861.940039466652,-15020542076.778734,11575430.278065886
56524.75157563333,40000.72653930513,12.799763770782997,39006.71919446887,8861.94004471502,-15019562261.19542,11798034.70881334
56524.877171399996,40000.74029649021,12.79975930178003,39006.73330101253,8861.940050064404,-15018582445.257782,12020639.139693895
56525.00276716667,40000.75405549281,12.799754832337193,39006.74740939683,8861.940055514844,-15017602628.965778,12243243.57071009
56525.128362933334,40000.7678163133,12.799750362454427,39006.761519622116,8861.940061066378,-15016622812.31936,12465848.001864467
56525.2539587,40000.78157895204,12.799745892131678,39006.77563168876,8861.940066719046,-15015642995.318481,12688452.433159562
56525.379554466665,40000.795343409365,12.799741421368887,39006.78974559711,8861.940072472886,-15014663177.963097,12911056.864597918
56525.50515023333,40000.809109685666,12.799736950165999,39006.80386134753,8861.94007832794,-15013683360.253159,13133661.296182077
56525.630745999995,40000.822877781284,12.79973247852295,39006.81797894038,8861.940084284246,-15012703542.188623,13356265.727914581
56525.75634176667,40000.83664769658,12.799728006439688,39006.83209837602,8861.940090341845,-15011723723.769444,13578870.159797974
56525.88193753333,40000.85041943192,12.799723533916152,39006.846219654806,8861.940096500774,-15010743904.995571,13801474.591834802
56526.0075333,40000.864192987654,12.799719060952285,39006.8603427771,8861.940102761073,-15009764085.866962,14024079.02402761
56526.133129066664,40000.87796836415,12.799714587548026,39006.87446774326,8861.940109122783,-15008784266.383568,14246683.456378944
56526.25872483333,40000.891745561756,12.799710113703327,39006.888594553646,8861.940115585943,-15007804446.545343,14469287.888891352
56526.3843206,40000.90552458084,12.799705639418121,39006.902723208615,8861.940122150592,-15006824626.352242,14691892.321567385
56526.50991636667,40000.91930542176,12.799701164692356,39006.91685370853,8861.940128816772,-15005844805.804216,14914496.75440959
56526.63551213333,40000.93308808488,12.799696689525971,39006.93098605375,8861.94013558452,-15004864984.901222,15137101.187420523
56526.7611079,40000.94687257056,12.799692213918904,39006.945120244636,8861.940142453876,-15003885163.643213,15359705.62060273
56526.88670366666,40000.96065887915,12.799687737871105,39006.959256281545,8861.94014942488,-15002905342.030142,15582310.053958766
56527.01229943333,40000.974447011016,12.79968326138251,39006.973394164845,8861.94015649757,-15001925520.06196,15804914.487491183
56527.1378952,40000.98823696652,12.799678784453066,39006.98753389489,8861.94016367199,-15000945697.738625,16027518.921202539
56527.26349096667,40001.00202874603,12.799674307082714,39007.00167547204,8861.940170948177,-14999965875.06009,16250123.355095387
56527.38908673333,40001.01582234989,12.799669829271393,39007.01581889666,8861.94017832617,-14998986052.026306,16472727.789172286
56527.5146825,40001.02961777846,12.799665351019051,39007.0299641691,8861.940185806008,-14998006228.637228,16695332.223435793
56527.64027826666,40001.043415032116,12.799660872325624,39007.04411128973,8861.940193387734,-14997026404.89281,16917936.65788847
56527.765874033335,40001.057214111206,12.799656393191057,39007.05826025891,8861.940201071386,-14996046580.793005,17140541.092532866
56527.8914698,40001.0710150161,12.79965191361529,39007.072411077,8861.940208857002,-14995066756.337767,17363145.52737155
56528.017065566666,40001.08481774715,12.799647433598269,39007.086563744364,8861.940216744624,-14994086931.527048,17585749.96240709
56528.14266133333,40001.09862230474,12.79964295313993,39007.10071826136,8861.940224734291,-14993107106.360804,17808354.39764204
56528.2682571,40001.11242868919,12.79963847224022,39007.11487462835,8861.940232826044,-14992127280.838987,18030958.83307896
56528.39385286666,40001.1262369009,12.799633990899082,39007.12903284569,8861.940241019922,-14991147454.961552,18253563.268720426
56528.519448633335,40001.14004694021,12.799629509116457,39007.14319291375,8861.940249315965,-14990167628.728449,18476167.704568993
56528.6450444,40001.15385880748,12.799625026892283,39007.15735483288,8861.940257714212,-14989187802.139635,18698772.140627235
56528.770640166666,40001.16767250309,12.799620544226507,39007.171518603456,8861.940266214704,-14988207975.195063,18921376.576897718
56528.89623593333,40001.18148802738,12.79961606111907,39007.18568422583,8861.94027481748,-14987228147.894686,19143981.01338301
56529.021831699996,40001.19530538072,12.799611577569909,39007.19985170036,8861.94028352258,-14986248320.238457,19366585.45008568
56529.14742746667,40001.20912456348,12.799607093578977,39007.214021027416,8861.940292330044,-14985268492.226328,19589189.887008302
56529.273023233334,40001.22294557601,12.799602609146202,39007.22819220736,8861.940301239913,-14984288663.858255,19811794.324153446
56529.398619,40001.236768418676,12.799598124271538,39007.24236524055,8861.940310252225,-14983308835.134192,20034398.761523686
56529.524214766665,40001.25059309184,12.79959363895492,39007.256540127346,8861.94031936702,-14982329006.05409,20257003.199121594
56529.64981053333,40001.26441959587,12.799589153196296,39007.270716868115,8861.940328584342,-14981349176.617905,20479607.636949748
56529.775406299996,40001.27824793112,12.7995846669956,39007.28489546322,8861.940337904227,-14980369346.825586,20702212.075010717
56529.90100206667,40001.29207809795,12.79958018035278,39007.29907591302,8861.940347326716,-14979389516.677092,20924816.513307083
56530.026597833334,40001.30591009673,12.799575693267778,39007.31325821787,8861.940356851848,-14978409686.172373,21147420.95184142
56530.1521936,40001.319743927816,12.799571205740534,39007.32744237815,8861.940366479665,-14977429855.311384,21370025.390616313
56530.277789366664,40001.33357959157,12.799566717770988,39007.341628394206,8861.940376210205,-14976450024.094078,21592629.82963434
56530.40338513333,40001.347417088364,12.799562229359088,39007.35581626641,8861.94038604351,-14975470192.520407,21815234.268898077
56530.5289809,40001.36125641856,12.799557740504769,39007.37000599513,8861.94039597962,-14974490360.590324,22037838.708410114
56530.65457666667,40001.37509758252,12.799553251207975,39007.384197580715,8861.940406018573,-14973510528.303785,22260443.148173023
56530.78017243333,40001.38894058059,12.799548761468651,39007.39839102354,8861.940416160412,-14972530695.660744,22483047.588189397
56530.9057682,40001.40278541316,12.799544271286738,39007.41258632396,8861.940426405175,-14971550862.66115,22705652.028461818
56531.031363966664,40001.416632080574,12.799539780662172,39007.42678348235,8861.940436752904,-14970571029.304958,22928256.46899287
56531.15695973333,40001.4304805832,12.799535289594901,39007.44098249906,8861.940447203637,-14969591195.592123,23150860.90978514
56531.2825555,40001.44433092141,12.799530798084868,39007.455183374455,8861.940457757415,-14968611361.522598,23373465.35084122
56531.40815126667,40001.45818309555,12.79952630613201,39007.4693861089,8861.94046841428,-14967631527.096334,23596069.792163696
56531.53374703333,40001.472037105996,12.799521813736275,39007.48359070277,8861.940479174269,-14966651692.313288,23818674.23375516
56531.6593428,40001.48589295311,12.7995173208976,39007.49779715641,8861.940490037425,-14965671857.17341,24041278.675618198
56531.78493856666,40001.49975063725,12.799512827615926,39007.51200547019,8861.940501003786,-14964692021.676657,24263883.117755406
56531.91053433333,40001.51361015879,12.7995083338912,39007.52621564448,8861.940512073394,-14963712185.822977,24486487.560169376
56532.0361301,40001.527471518086,12.799503839723359,39007.54042767964,8861.940523246289,-14962732349.612326,24709092.002862707
56532.16172586667,40001.541334715504,12.799499345112348,39007.55464157603,8861.94053452251,-14961752513.044659,24931696.445837986
56532.28732163333,40001.555199751405,12.799494850058107,39007.56885733402,8861.940545902098,-14960772676.119926,25154300.88909781
56532.4129174,40001.569066626165,12.799490354560577,39007.58307495398,8861.940557385095,-14959792838.838081,25376905.33264478
56532.53851316666,40001.582935340135,12.799485858619702,39007.597294436266,8861.940568971539,-14958813001.19908,25599509.776481494
56532.664108933335,40001.596805893685,12.799481362235424,39007.61151578124,8861.940580661472,-14957833163.202873,25822114.220610548
56532.7897047,40001.61067828717,12.799476865407682,39007.62573898927,8861.940592454934,-14956853324.849417,26044718.66503454
56532.915300466666,40001.62455252098,12.799472368136422,39007.63996406072,8861.940604351965,-14955873486.13866,26267323.109756075
56533.04089623333,40001.638428595455,12.799467870421584,39007.654190995956,8861.940616352606,-14954893647.070559,26489927.554777756
56533.166492,40001.652306510965,12.799463372263107,39007.668419795344,8861.940628456896,-14953913807.645065,26712532.000102185
56533.29208776666,40001.66618626788,12.799458873660933,39007.682650459246,8861.940640664876,-14952933967.862135,26935136.445731968
56533.417683533335,40001.68006786656,12.79945437461501,39007.69688298803,8861.940652976587,-14951954127.721716,27157740.891669706
56533.5432793,40001.693951307374,12.799449875125275,39007.71111738205,8861.94066539207,-14950974287.223766,27380345.337918006
56533.668875066665,40001.70783659069,12.799445375191668,39007.72535364169,8861.940677911365,-14949994446.368237,27602949.784479477
56533.79447083333,40001.721723716866,12.799440874814131,39007.739591767306,8861.940690534511,-14949014605.15508,27825554.231356725
56533.920066599996,40001.73561268627,12.799436373992611,39007.75383175926,8861.94070326155,-14948034763.584251,28048158.67855236
56534.04566236667,40001.74950349927,12.799431872727046,39007.768073617925,8861.940716092524,-14947054921.655703,28270763.126068994
56534.171258133334,40001.76339615623,12.799427371017376,39007.782317343655,8861.94072902747,-14946075079.369389,28493367.573909238
56534.2968539,40001.77729065751,12.799422868863548,39007.79656293683,8861.940742066432,-14945095236.725258,28715972.0220757
56534.422449666665,40001.79118700349,12.7994183662655,39007.8108103978,8861.940755209449,-14944115393.723269,28938576.470570996
56534.54804543333,40001.805085194515,12.799413863223176,39007.82505972694,8861.940768456561,-14943135550.36337,29161180.91939774
56534.673641199995,40001.81898523096,12.799409359736515,39007.83931092462,8861.940781807809,-14942155706.645517,29383785.368558552
