t,V,theta,vX,vY,X,Y
376787.3,40000.0,11.30000000000001,39224.58634186452,7837.845769700713,-15071492000.0,0.0
376912.8957666667,40001.38289528603,11.299605115856556,39225.99644884533,7837.846396201874,-14972961400.704575,19688004.969213024
377038.4915333333,40002.78435974229,11.299206812177149,39227.42523472837,7837.848300767131,-14874427236.109734,39376013.085861795
377164.0873,40004.20476707189,11.29880505762837,39228.87307033621,7837.85153452578,-14775889458.835972,59064027.62328816
377289.68306666665,40005.6445009916,11.298399821044464,39230.34033629105,7837.8561506635915,-14677348020.560204,78752051.9857928
377415.27883333334,40007.103955566585,11.297991071467179,39231.82742333763,7837.862204515029,-14578802871.990742,98440089.71391387
377540.8746,40008.58353555861,11.29757877818864,39233.33473267894,7837.869753660136,-14480253962.841465,118128144.48994301
377666.4703666667,40010.08365678819,11.29716291079745,39234.86267632516,7837.878858026352,-14381701241.80511,137816220.14369076
377792.0661333333,40011.604746511446,11.296743439228198,39236.41167745662,7837.889579995542,-14283144656.525688,157504320.6585141
377917.6619,40013.14724381231,11.2963203338147,39237.982170801246,7837.901984516538,-14184584153.569948,177192450.1776195
378043.25766666664,40014.71160001088,11.295893565347152,39239.5746030273,7837.91613922351,-14086019678.397898,196880613.0106558
378168.85343333334,40016.298279088565,11.295463105133495,39241.189433152096,7837.932114560513,-13987451175.332304,216568813.64061213
378294.4492,40017.907758130954,11.29502892506533,39242.8271329674,7837.949983912557,-13888878587.527151,236257056.7310364
378420.04496666667,40019.54052778917,11.294590997688623,39244.488187482384,7837.969823743605,-13790301856.935003,255945347.13359153
378545.6407333333,40021.19709276071,11.294149296279626,39246.173095384875,7837.991713741889,-13691720924.27324,275633689.8959674
378671.2365,40022.87797229059,11.293703794926321,39247.88236952189,7838.015736972998,-13593135728.9891,295322090.27016723
378796.83226666664,40024.583700693955,11.293254468615782,39249.61653740031,7838.041980041193,-13494546209.223509,315010553.72118825
378922.42803333333,40026.314827901006,11.292801293327944,39251.376141708686,7838.070533259457,-13395952301.773602,334699085.93611884
379048.02379999997,40028.071920025635,11.292344246136148,39253.16174086124,7838.101490828801,-13297353942.053925,354387692.8336734
379173.61956666666,40029.855559958676,11.291883305315002,39254.97390956511,7838.134951027398,-13198751064.056236,374076380.57419026
379299.2153333333,40031.66634798719,11.291418450456097,39256.81323941206,7838.171016410158,-13100143600.307852,393765155.5701167
379424.8111,40033.504902441106,11.290949662592078,39258.680339495804,7838.209794019379,-13001531481.828472,413454024.4970094
